'sample interval','ECG','ECG'
7174,-1.210,-0.480
7175,-1.155,-0.460
7176,-1.145,-0.450
7177,-1.110,-0.410
7178,-1.110,-0.385
7179,-1.115,-0.360
7180,-1.115,-0.345
7181,-1.120,-0.335
7182,-1.035,-0.330
7183,-0.985,-0.290
7184,-0.905,-0.250
7185,-0.840,-0.235
7186,-0.775,-0.200
7187,-0.720,-0.175
7188,-0.695,-0.190
7189,-0.665,-0.170
7190,-0.615,-0.180
7191,-0.590,-0.135
7192,-0.520,-0.155
7193,-0.495,-0.125
7194,-0.450,-0.075
7195,-0.435,-0.085
7196,-0.405,-0.095
7197,-0.410,-0.110
7198,-0.410,-0.105
7199,-0.385,-0.060
7200,-0.355,-0.085
7201,-0.300,-0.065
7202,-0.290,-0.045
7203,-0.270,-0.025
7204,-0.265,-0.025
7205,-0.265,-0.055
7206,-0.245,-0.035
7207,-0.230,-0.025
7208,-0.185,-0.010
7209,-0.140,-0.005
7210,-0.130,-0.005
7211,-0.115,0.020
7212,-0.095,0.015
7213,-0.120,0.010
7214,-0.080,0.020
7215,-0.060,0.015
7216,-0.030,0.030
7217,-0.015,0.045
7218,0.030,0.060
7219,0.080,0.080
7220,0.090,0.055
7221,0.105,0.075
7222,0.105,0.065
7223,0.100,0.065
7224,0.140,0.075
7225,0.175,0.080
7226,0.200,0.110
7227,0.230,0.130
7228,0.245,0.095
7229,0.225,0.110
7230,0.215,0.080
7231,0.215,0.055
7232,0.205,0.065
7233,0.210,0.060
7234,0.205,0.045
7235,0.200,0.055
7236,0.160,0.030
7237,0.155,0.035
7238,0.110,0.020
7239,0.075,0.010
7240,0.065,0.005
7241,0.035,0.010
7242,0.005,0.020
7243,0.000,0.015
7244,0.005,0.015
7245,-0.030,0.005
7246,-0.060,-0.025
7247,-0.100,-0.045
7248,-0.125,-0.040
7249,-0.135,-0.055
7250,-0.155,-0.055
7251,-0.160,-0.080
7252,-0.180,-0.060
7253,-0.200,-0.055
7254,-0.255,-0.080
7255,-0.295,-0.080
7256,-0.315,-0.100
7257,-0.320,-0.105
7258,-0.325,-0.100
7259,-0.320,-0.080
7260,-0.320,-0.095
7261,-0.330,-0.090
7262,-0.340,-0.075
7263,-0.355,-0.105
7264,-0.390,-0.125
7265,-0.405,-0.100
7266,-0.395,-0.110
7267,-0.390,-0.110
7268,-0.380,-0.095
7269,-0.365,-0.095
7270,-0.380,-0.090
7271,-0.400,-0.100
7272,-0.425,-0.110
7273,-0.430,-0.120
7274,-0.400,-0.125
7275,-0.400,-0.100
7276,-0.385,-0.080
7277,-0.380,-0.085
7278,-0.375,-0.095
7279,-0.390,-0.095
7280,-0.400,-0.105
7281,-0.410,-0.100
7282,-0.420,-0.115
7283,-0.390,-0.110
7284,-0.395,-0.090
7285,-0.365,-0.110
7286,-0.350,-0.095
7287,-0.370,-0.095
7288,-0.385,-0.110
7289,-0.385,-0.105
7290,-0.370,-0.120
7291,-0.335,-0.105
7292,-0.310,-0.105
7293,-0.290,-0.110
7294,-0.280,-0.115
7295,-0.285,-0.125
7296,-0.335,-0.185
7297,-0.385,-0.250
7298,-0.420,-0.280
7299,-0.460,-0.295
7300,-0.550,-0.310
7301,-0.670,-0.330
7302,-0.780,-0.345
7303,-0.885,-0.360
7304,-0.960,-0.370
7305,-0.995,-0.370
7306,-1.020,-0.365
7307,-1.010,-0.365
7308,-1.020,-0.375
7309,-1.005,-0.350
7310,-0.975,-0.340
7311,-0.985,-0.335
7312,-0.975,-0.320
7313,-0.985,-0.320
7314,-0.985,-0.295
7315,-0.990,-0.300
7316,-0.945,-0.255
7317,-0.910,-0.215
7318,-0.820,-0.195
7319,-0.760,-0.175
7320,-0.695,-0.165
7321,-0.660,-0.145
7322,-0.600,-0.110
7323,-0.545,-0.145
7324,-0.490,-0.120
7325,-0.435,-0.095
7326,-0.360,-0.075
7327,-0.300,-0.060
7328,-0.275,-0.055
7329,-0.240,-0.030
7330,-0.245,-0.040
7331,-0.200,-0.025
7332,-0.185,-0.025
7333,-0.165,-0.015
7334,-0.130,-0.010
7335,-0.110,0.020
7336,-0.070,0.010
7337,-0.055,0.010
7338,-0.070,0.015
7339,-0.080,0.030
7340,-0.030,0.020
7341,-0.010,0.025
7342,0.035,0.040
7343,0.050,0.035
7344,0.100,0.055
7345,0.100,0.060
7346,0.105,0.080
7347,0.105,0.065
7348,0.115,0.075
7349,0.155,0.060
7350,0.195,0.105
7351,0.215,0.100
7352,0.255,0.115
7353,0.280,0.125
7354,0.265,0.120
7355,0.270,0.130
7356,0.300,0.120
7357,0.315,0.135
7358,0.345,0.125
7359,0.390,0.160
7360,0.400,0.165
7361,0.405,0.170
7362,0.435,0.150
7363,0.415,0.125
7364,0.415,0.110
7365,0.415,0.130
7366,0.425,0.120
7367,0.475,0.115
7368,0.465,0.130
7369,0.440,0.135
7370,0.425,0.130
7371,0.375,0.090
7372,0.370,0.065
7373,0.375,0.050
7374,0.345,0.030
7375,0.330,0.000
7376,0.260,-0.005
7377,0.200,-0.040
7378,0.095,-0.060
7379,0.000,-0.130
7380,-0.075,-0.175
7381,-0.150,-0.220
7382,-0.270,-0.280
7383,-0.395,-0.315
7384,-0.545,-0.345
7385,-0.655,-0.335
7386,-0.765,-0.370
7387,-0.860,-0.385
7388,-0.940,-0.395
7389,-0.990,-0.425
7390,-1.050,-0.430
7391,-1.050,-0.440
7392,-1.040,-0.410
7393,-1.040,-0.435
7394,-1.045,-0.380
7395,-1.070,-0.390
7396,-1.090,-0.375
7397,-1.115,-0.360
7398,-1.100,-0.335
7399,-1.055,-0.315
7400,-0.985,-0.285
7401,-0.920,-0.280
7402,-0.865,-0.255
7403,-0.815,-0.230
7404,-0.800,-0.225
7405,-0.785,-0.220
7406,-0.775,-0.195
7407,-0.720,-0.190
7408,-0.660,-0.145
7409,-0.620,-0.095
7410,-0.540,-0.070
7411,-0.475,-0.025
7412,-0.405,-0.020
7413,-0.320,0.000
7414,-0.230,0.030
7415,-0.140,0.020
7416,-0.060,0.050
7417,0.000,0.080
7418,0.080,0.090
7419,0.130,0.135
7420,0.185,0.140
7421,0.215,0.135
7422,0.255,0.150
7423,0.315,0.135
7424,0.350,0.165
7425,0.410,0.180
7426,0.465,0.205
7427,0.505,0.235
7428,0.540,0.260
7429,0.570,0.250
7430,0.585,0.240
7431,0.625,0.235
7432,0.650,0.245
7433,0.695,0.255
7434,0.740,0.290
7435,0.785,0.315
7436,0.815,0.305
7437,0.815,0.305
7438,0.815,0.290
7439,0.825,0.285
7440,0.825,0.275
7441,0.870,0.250
7442,0.870,0.280
7443,0.890,0.295
7444,0.885,0.305
7445,0.860,0.290
7446,0.835,0.275
7447,0.805,0.250
7448,0.785,0.225
7449,0.765,0.240
7450,0.765,0.220
7451,0.730,0.240
7452,0.715,0.225
7453,0.665,0.205
7454,0.645,0.215
7455,0.625,0.215
7456,0.575,0.155
7457,0.560,0.135
7458,0.525,0.150
7459,0.535,0.155
7460,0.510,0.160
7461,0.495,0.155
7462,0.450,0.165
7463,0.430,0.130
7464,0.375,0.130
7465,0.375,0.125
7466,0.365,0.115
7467,0.370,0.105
7468,0.350,0.145
7469,0.370,0.125
7470,0.350,0.125
7471,0.335,0.120
7472,0.320,0.115
7473,0.315,0.085
7474,0.310,0.095
7475,0.350,0.095
7476,0.350,0.105
7477,0.350,0.125
7478,0.340,0.110
7479,0.330,0.125
7480,0.315,0.115
7481,0.305,0.090
7482,0.305,0.095
7483,0.295,0.090
7484,0.345,0.100
7485,0.335,0.115
7486,0.360,0.130
7487,0.325,0.115
7488,0.300,0.100
7489,0.295,0.105
7490,0.285,0.105
7491,0.295,0.115
7492,0.340,0.100
7493,0.340,0.140
7494,0.330,0.140
7495,0.340,0.145
7496,0.330,0.130
7497,0.325,0.130
7498,0.325,0.120
7499,0.350,0.125
7500,0.375,0.140
7501,0.375,0.130
7502,0.415,0.160
7503,0.390,0.130
7504,0.395,0.150
7505,0.355,0.145
7506,0.350,0.110
7507,0.345,0.110
7508,0.350,0.100
7509,0.360,0.130
7510,0.370,0.140
7511,0.365,0.145
7512,0.340,0.140
7513,0.325,0.120
7514,0.290,0.115
7515,0.285,0.110
7516,0.295,0.115
7517,0.315,0.090
7518,0.305,0.115
7519,0.285,0.105
7520,0.265,0.110
7521,0.235,0.065
7522,0.210,0.085
7523,0.220,0.055
7524,0.175,0.045
7525,0.175,0.040
7526,0.165,0.065
7527,0.160,0.060
7528,0.120,0.060
7529,0.110,0.060
7530,0.075,0.030
7531,0.050,0.045
7532,0.045,0.030
7533,0.035,0.035
7534,0.060,0.030
7535,0.070,0.035
7536,0.065,0.030
7537,0.030,0.045
7538,0.020,0.030
7539,0.000,0.015
7540,-0.005,0.025
7541,0.005,0.030
7542,-0.010,0.010
7543,0.000,0.010
7544,0.030,0.010
7545,0.005,0.020
7546,-0.020,0.020
7547,-0.040,0.000
7548,-0.045,-0.010
7549,-0.040,0.005
7550,-0.025,-0.010
7551,-0.030,0.000
7552,-0.020,0.020
7553,-0.015,0.000
7554,-0.045,0.000
7555,-0.055,0.000
7556,-0.060,0.005
7557,-0.065,0.005
7558,-0.065,0.000
7559,-0.050,0.020
7560,-0.045,0.015
7561,-0.030,0.030
7562,0.000,0.030
7563,-0.010,0.030
7564,-0.005,0.005
7565,-0.015,-0.025
7566,-0.010,-0.055
7567,-0.030,-0.070
7568,-0.045,-0.105
7569,-0.110,-0.120
7570,-0.225,-0.140
7571,-0.335,-0.175
7572,-0.485,-0.195
7573,-0.590,-0.210
7574,-0.655,-0.235
7575,-0.690,-0.235
7576,-0.710,-0.205
7577,-0.725,-0.185
7578,-0.750,-0.200
7579,-0.775,-0.190
7580,-0.775,-0.195
7581,-0.765,-0.215
7582,-0.745,-0.235
7583,-0.730,-0.185
7584,-0.695,-0.170
7585,-0.710,-0.140
7586,-0.675,-0.105
7587,-0.640,-0.130
7588,-0.615,-0.100
7589,-0.545,-0.100
7590,-0.505,-0.075
7591,-0.450,-0.065
7592,-0.360,-0.055
7593,-0.320,-0.025
7594,-0.280,-0.005
7595,-0.240,-0.005
7596,-0.220,0.000
7597,-0.200,-0.010
7598,-0.175,-0.020
7599,-0.160,-0.025
7600,-0.115,-0.020
7601,-0.110,0.000
7602,-0.075,0.030
7603,-0.060,0.030
7604,-0.060,0.035
7605,-0.065,0.035
7606,-0.070,0.015
7607,-0.050,-0.005
7608,-0.035,0.020
7609,0.000,0.020
7610,0.015,0.035
7611,0.020,0.055
7612,0.020,0.050
7613,0.010,0.050
7614,0.020,0.030
7615,0.030,0.035
7616,0.040,0.045
7617,0.095,0.060
7618,0.125,0.080
7619,0.125,0.080
7620,0.140,0.090
7621,0.140,0.070
7622,0.120,0.075
7623,0.140,0.065
7624,0.150,0.090
7625,0.170,0.120
7626,0.205,0.120
7627,0.225,0.125
7628,0.245,0.140
7629,0.245,0.125
7630,0.255,0.115
7631,0.255,0.115
7632,0.260,0.105
7633,0.295,0.115
7634,0.315,0.135
7635,0.325,0.135
7636,0.320,0.135
7637,0.310,0.140
7638,0.300,0.105
7639,0.280,0.095
7640,0.250,0.100
7641,0.240,0.085
7642,0.240,0.095
7643,0.235,0.125
7644,0.205,0.115
7645,0.170,0.130
7646,0.180,0.085
7647,0.155,0.065
7648,0.120,0.060
7649,0.105,0.070
7650,0.075,0.050
7651,0.115,0.070
7652,0.110,0.090
7653,0.075,0.075
7654,0.065,0.090
7655,0.035,0.050
7656,0.010,0.025
7657,0.000,0.035
7658,-0.005,0.015
7659,-0.015,0.025
7660,-0.040,0.045
7661,-0.060,0.035
7662,-0.105,0.040
7663,-0.130,0.030
7664,-0.130,0.020
7665,-0.160,0.010
7666,-0.155,0.015
7667,-0.165,0.020
7668,-0.155,0.030
7669,-0.165,0.025
7670,-0.180,0.030
7671,-0.185,0.010
7672,-0.200,0.015
7673,-0.215,0.005
7674,-0.195,0.010
7675,-0.205,0.010
7676,-0.195,0.030
7677,-0.185,0.050
7678,-0.200,0.050
7679,-0.205,0.050
7680,-0.230,0.035
7681,-0.195,0.015
7682,-0.225,0.000
7683,-0.205,0.035
7684,-0.180,0.030
7685,-0.160,0.040
7686,-0.170,0.070
7687,-0.170,0.040
7688,-0.200,0.025
7689,-0.205,0.025
7690,-0.180,0.015
7691,-0.180,0.020
7692,-0.160,0.015
7693,-0.155,0.060
7694,-0.160,0.055
7695,-0.155,0.035
7696,-0.165,0.005
7697,-0.195,0.005
7698,-0.165,0.000
7699,-0.150,0.000
7700,-0.135,-0.020
7701,-0.135,0.000
7702,-0.145,-0.010
7703,-0.190,-0.055
7704,-0.205,-0.095
7705,-0.280,-0.140
7706,-0.345,-0.160
7707,-0.435,-0.190
7708,-0.560,-0.195
7709,-0.645,-0.180
7710,-0.720,-0.190
7711,-0.805,-0.190
7712,-0.850,-0.175
7713,-0.905,-0.205
7714,-0.920,-0.235
7715,-0.920,-0.215
7716,-0.940,-0.230
7717,-0.895,-0.190
7718,-0.900,-0.185
7719,-0.880,-0.150
7720,-0.915,-0.150
7721,-0.890,-0.175
7722,-0.890,-0.140
7723,-0.875,-0.150
7724,-0.855,-0.115
7725,-0.790,-0.105
7726,-0.745,-0.065
7727,-0.685,-0.040
7728,-0.645,-0.020
7729,-0.610,-0.045
7730,-0.585,-0.040
7731,-0.520,-0.030
7732,-0.520,-0.020
7733,-0.455,0.000
7734,-0.420,0.025
7735,-0.375,0.025
7736,-0.340,0.040
7737,-0.345,0.045
7738,-0.345,0.025
7739,-0.335,0.030
7740,-0.330,0.015
7741,-0.310,0.045
7742,-0.280,0.045
7743,-0.255,0.090
7744,-0.230,0.080
7745,-0.245,0.085
7746,-0.230,0.085
7747,-0.225,0.065
7748,-0.230,0.060
7749,-0.205,0.060
7750,-0.195,0.090
7751,-0.155,0.115
7752,-0.140,0.120
7753,-0.140,0.120
7754,-0.105,0.115
7755,-0.100,0.110
7756,-0.095,0.105
7757,-0.075,0.095
7758,-0.045,0.125
7759,-0.005,0.155
7760,0.010,0.170
7761,0.035,0.185
7762,0.040,0.160
7763,0.035,0.140
7764,0.050,0.135
7765,0.065,0.150
7766,0.090,0.165
7767,0.120,0.170
7768,0.185,0.200
7769,0.180,0.195
7770,0.180,0.205
7771,0.185,0.170
7772,0.180,0.170
7773,0.175,0.155
7774,0.190,0.150
7775,0.185,0.165
7776,0.195,0.165
7777,0.190,0.180
7778,0.150,0.155
7779,0.120,0.140
7780,0.085,0.115
7781,0.065,0.125
7782,0.045,0.095
7783,0.045,0.135
7784,0.040,0.140
7785,0.045,0.110
7786,-0.005,0.130
7787,0.000,0.090
7788,-0.055,0.085
7789,-0.065,0.075
7790,-0.075,0.055
7791,-0.080,0.075
7792,-0.105,0.065
7793,-0.105,0.075
7794,-0.145,0.050
7795,-0.160,0.060
7796,-0.200,0.050
7797,-0.210,0.045
7798,-0.230,0.030
7799,-0.265,0.035
7800,-0.245,0.040
7801,-0.240,0.045
7802,-0.265,0.030
7803,-0.240,0.055
7804,-0.270,0.025
7805,-0.305,-0.015
7806,-0.320,0.010
7807,-0.305,0.010
7808,-0.310,0.045
7809,-0.310,0.035
7810,-0.275,0.045
7811,-0.310,0.040
7812,-0.315,0.015
7813,-0.355,0.015
7814,-0.380,0.005
7815,-0.360,0.015
7816,-0.355,0.010
7817,-0.350,0.040
7818,-0.335,0.015
7819,-0.345,0.040
7820,-0.370,0.030
7821,-0.380,0.005
7822,-0.395,0.025
7823,-0.395,-0.015
7824,-0.420,0.000
7825,-0.380,0.005
7826,-0.360,0.035
7827,-0.360,0.020
7828,-0.365,0.045
7829,-0.385,0.035
7830,-0.415,0.020
7831,-0.385,0.010
7832,-0.385,0.010
7833,-0.365,0.020
7834,-0.325,0.015
7835,-0.320,0.015
7836,-0.360,-0.005
7837,-0.405,-0.050
7838,-0.460,-0.095
7839,-0.500,-0.125
7840,-0.565,-0.160
7841,-0.655,-0.145
7842,-0.735,-0.160
7843,-0.830,-0.175
7844,-0.905,-0.200
7845,-0.965,-0.210
7846,-1.020,-0.215
7847,-1.030,-0.205
7848,-1.060,-0.205
7849,-1.035,-0.190
7850,-1.020,-0.195
7851,-1.005,-0.190
7852,-0.990,-0.175
7853,-0.990,-0.155
7854,-0.985,-0.170
7855,-0.995,-0.160
7856,-0.980,-0.150
7857,-0.945,-0.125
7858,-0.905,-0.080
7859,-0.850,-0.080
7860,-0.805,-0.055
7861,-0.730,-0.030
7862,-0.700,-0.020
7863,-0.680,-0.010
7864,-0.615,0.000
7865,-0.560,0.000
7866,-0.495,0.010
7867,-0.435,0.015
7868,-0.395,0.055
7869,-0.380,0.025
7870,-0.355,0.040
7871,-0.350,0.040
7872,-0.355,0.055
7873,-0.335,0.035
7874,-0.290,0.040
7875,-0.260,0.065
7876,-0.230,0.065
7877,-0.195,0.085
7878,-0.210,0.115
7879,-0.180,0.090
7880,-0.195,0.085
7881,-0.155,0.075
7882,-0.135,0.090
7883,-0.120,0.100
7884,-0.055,0.130
7885,-0.055,0.135
7886,-0.030,0.130
7887,-0.020,0.130
7888,-0.025,0.135
7889,-0.020,0.110
7890,0.035,0.140
7891,0.050,0.155
7892,0.100,0.145
7893,0.110,0.175
7894,0.155,0.185
7895,0.150,0.200
7896,0.135,0.180
7897,0.150,0.195
7898,0.180,0.205
7899,0.220,0.180
7900,0.265,0.205
7901,0.305,0.215
7902,0.305,0.205
7903,0.295,0.215
7904,0.305,0.180
7905,0.275,0.195
7906,0.300,0.165
7907,0.285,0.175
7908,0.305,0.155
7909,0.295,0.180
7910,0.270,0.155
7911,0.245,0.165
7912,0.225,0.170
7913,0.215,0.150
7914,0.165,0.125
7915,0.155,0.105
7916,0.135,0.125
7917,0.120,0.145
7918,0.125,0.150
7919,0.095,0.135
7920,0.055,0.115
7921,0.035,0.075
7922,0.000,0.095
7923,0.015,0.085
7924,-0.005,0.075
7925,0.010,0.080
7926,-0.015,0.080
7927,-0.040,0.075
7928,-0.075,0.065
7929,-0.100,0.040
7930,-0.165,0.055
7931,-0.170,0.020
7932,-0.215,0.010
7933,-0.210,0.035
7934,-0.200,0.030
7935,-0.200,0.025
7936,-0.235,0.045
7937,-0.240,0.005
7938,-0.260,0.000
7939,-0.265,0.000
7940,-0.300,0.000
7941,-0.280,0.000
7942,-0.265,0.015
7943,-0.250,0.005
7944,-0.255,0.010
7945,-0.270,0.030
7946,-0.300,0.005
7947,-0.325,0.010
7948,-0.315,0.000
7949,-0.310,-0.020
7950,-0.320,0.000
7951,-0.295,0.000
7952,-0.285,0.000
7953,-0.305,0.020
7954,-0.340,-0.010
7955,-0.320,-0.025
7956,-0.335,-0.040
7957,-0.350,-0.015
7958,-0.335,0.000
7959,-0.330,0.020
7960,-0.330,0.000
7961,-0.310,0.000
7962,-0.320,-0.010
7963,-0.345,-0.010
7964,-0.350,-0.025
7965,-0.350,-0.010
7966,-0.345,0.000
7967,-0.310,0.000
7968,-0.285,0.000
7969,-0.270,-0.020
7970,-0.270,-0.015
7971,-0.295,-0.030
7972,-0.320,-0.105
7973,-0.365,-0.125
7974,-0.390,-0.135
7975,-0.435,-0.150
7976,-0.480,-0.195
7977,-0.600,-0.180
7978,-0.740,-0.205
7979,-0.825,-0.225
7980,-0.930,-0.235
7981,-0.980,-0.260
7982,-1.010,-0.245
7983,-1.010,-0.245
7984,-1.005,-0.210
7985,-1.000,-0.205
7986,-0.995,-0.225
7987,-0.995,-0.225
7988,-1.005,-0.220
7989,-1.000,-0.200
7990,-0.970,-0.185
7991,-0.940,-0.150
7992,-0.900,-0.140
7993,-0.880,-0.110
7994,-0.825,-0.080
7995,-0.765,-0.075
7996,-0.745,-0.070
7997,-0.670,-0.060
7998,-0.610,-0.060
7999,-0.560,-0.025
8000,-0.455,-0.020
8001,-0.390,0.000
8002,-0.380,0.015
8003,-0.355,0.035
8004,-0.335,0.025
8005,-0.320,0.020
8006,-0.300,0.020
8007,-0.250,0.025
8008,-0.200,0.040
8009,-0.145,0.040
8010,-0.130,0.055
8011,-0.140,0.080
8012,-0.110,0.060
8013,-0.130,0.065
8014,-0.100,0.050
8015,-0.050,0.050
8016,-0.020,0.075
8017,0.010,0.100
8018,0.045,0.095
8019,0.055,0.105
8020,0.055,0.110
8021,0.070,0.105
8022,0.090,0.100
8023,0.110,0.110
8024,0.135,0.130
8025,0.175,0.140
8026,0.225,0.140
8027,0.215,0.150
8028,0.235,0.170
8029,0.240,0.160
8030,0.255,0.175
8031,0.275,0.170
8032,0.315,0.185
8033,0.335,0.210
8034,0.365,0.200
8035,0.410,0.220
8036,0.425,0.230
8037,0.400,0.230
8038,0.405,0.210
8039,0.425,0.210
8040,0.420,0.185
8041,0.435,0.230
8042,0.445,0.205
8043,0.435,0.215
8044,0.415,0.215
8045,0.380,0.190
8046,0.340,0.185
8047,0.295,0.170
8048,0.280,0.160
8049,0.260,0.135
8050,0.270,0.140
8051,0.255,0.150
8052,0.230,0.125
8053,0.170,0.135
8054,0.135,0.105
8055,0.075,0.095
8056,0.055,0.065
8057,0.020,0.075
8058,0.025,0.080
8059,0.025,0.080
8060,0.000,0.050
8061,-0.030,0.050
8062,-0.070,0.040
8063,-0.125,0.020
8064,-0.150,0.005
8065,-0.165,0.020
8066,-0.190,0.000
8067,-0.190,0.000
8068,-0.230,0.020
8069,-0.235,0.000
8070,-0.270,-0.015
8071,-0.300,-0.010
8072,-0.335,-0.030
8073,-0.320,-0.025
8074,-0.355,-0.045
8075,-0.345,0.000
8076,-0.315,-0.025
8077,-0.340,-0.015
8078,-0.360,-0.030
8079,-0.390,-0.035
8080,-0.425,-0.055
8081,-0.410,-0.040
8082,-0.400,-0.040
8083,-0.390,-0.040
8084,-0.405,-0.025
8085,-0.390,-0.030
8086,-0.385,-0.045
8087,-0.415,-0.050
8088,-0.420,-0.050
8089,-0.440,-0.045
8090,-0.430,-0.060
8091,-0.405,-0.065
8092,-0.385,-0.035
8093,-0.390,-0.035
8094,-0.395,-0.050
8095,-0.385,-0.035
8096,-0.405,-0.035
8097,-0.410,-0.030
8098,-0.410,-0.060
8099,-0.400,-0.040
8100,-0.385,-0.045
8101,-0.355,-0.015
8102,-0.345,-0.030
8103,-0.350,-0.010
8104,-0.350,-0.025
8105,-0.315,-0.040
8106,-0.330,-0.060
8107,-0.315,-0.070
8108,-0.330,-0.080
8109,-0.330,-0.100
8110,-0.360,-0.140
8111,-0.420,-0.155
8112,-0.470,-0.175
8113,-0.590,-0.225
8114,-0.700,-0.230
8115,-0.775,-0.250
8116,-0.825,-0.255
8117,-0.860,-0.265
8118,-0.890,-0.240
8119,-0.895,-0.235
8120,-0.895,-0.240
8121,-0.925,-0.245
8122,-0.945,-0.250
8123,-0.960,-0.240
8124,-0.925,-0.235
8125,-0.925,-0.235
8126,-0.900,-0.235
8127,-0.915,-0.195
8128,-0.915,-0.160
8129,-0.920,-0.150
8130,-0.910,-0.150
8131,-0.855,-0.135
8132,-0.820,-0.130
8133,-0.760,-0.105
8134,-0.695,-0.095
8135,-0.635,-0.060
8136,-0.575,-0.040
8137,-0.535,-0.035
8138,-0.520,-0.040
8139,-0.465,-0.050
8140,-0.435,-0.035
8141,-0.380,-0.015
8142,-0.330,-0.010
8143,-0.300,0.010
8144,-0.300,0.005
8145,-0.295,0.020
8146,-0.285,0.005
8147,-0.285,0.015
8148,-0.260,0.010
8149,-0.225,0.010
8150,-0.200,0.030
8151,-0.160,0.035
8152,-0.175,0.040
8153,-0.175,0.050
8154,-0.170,0.035
8155,-0.160,0.040
8156,-0.140,0.045
8157,-0.115,0.055
8158,-0.080,0.075
8159,-0.060,0.075
8160,-0.020,0.085
8161,-0.015,0.095
8162,-0.020,0.090
8163,-0.005,0.110
8164,0.010,0.095
8165,0.015,0.120
8166,0.055,0.090
8167,0.080,0.135
8168,0.100,0.130
8169,0.110,0.160
8170,0.135,0.155
8171,0.155,0.150
8172,0.165,0.165
8173,0.160,0.155
8174,0.180,0.160
8175,0.230,0.145
8176,0.250,0.155
8177,0.250,0.155
8178,0.230,0.165
8179,0.245,0.160
8180,0.240,0.140
8181,0.225,0.140
8182,0.200,0.135
8183,0.205,0.120
8184,0.205,0.130
8185,0.175,0.140
8186,0.180,0.130
8187,0.145,0.130
8188,0.110,0.115
8189,0.090,0.075
8190,0.075,0.100
8191,0.060,0.085
8192,0.060,0.090
8193,0.070,0.095
8194,0.035,0.100
8195,0.005,0.085
8196,-0.015,0.080
8197,-0.050,0.065
8198,-0.035,0.055
8199,-0.035,0.075
8200,-0.050,0.060
8201,-0.045,0.085
8202,-0.065,0.040
8203,-0.125,0.040
8204,-0.160,0.020
8205,-0.200,0.015
8206,-0.240,0.015
8207,-0.245,0.025
8208,-0.235,0.020
8209,-0.230,0.015
8210,-0.240,0.040
8211,-0.260,0.030
8212,-0.290,0.005
8213,-0.315,0.000
8214,-0.335,-0.040
8215,-0.325,-0.020
8216,-0.330,-0.035
8217,-0.350,0.000
8218,-0.340,0.000
8219,-0.345,-0.020
8220,-0.380,-0.030
8221,-0.400,-0.025
8222,-0.420,-0.045
8223,-0.425,-0.050
8224,-0.410,-0.050
8225,-0.425,-0.050
8226,-0.420,-0.030
8227,-0.425,-0.025
8228,-0.450,-0.030
8229,-0.455,-0.050
8230,-0.510,-0.045
8231,-0.485,-0.065
8232,-0.485,-0.065
8233,-0.465,-0.050
8234,-0.475,-0.055
8235,-0.450,-0.055
8236,-0.440,-0.040
8237,-0.470,-0.055
8238,-0.480,-0.055
8239,-0.490,-0.060
8240,-0.480,-0.050
8241,-0.480,-0.045
8242,-0.430,-0.040
8243,-0.415,-0.060
8244,-0.420,-0.080
8245,-0.430,-0.095
8246,-0.480,-0.110
8247,-0.495,-0.160
8248,-0.540,-0.190
8249,-0.570,-0.205
8250,-0.630,-0.230
8251,-0.720,-0.250
8252,-0.815,-0.235
8253,-0.900,-0.265
8254,-0.965,-0.275
8255,-1.020,-0.280
8256,-1.050,-0.280
8257,-1.055,-0.280
8258,-1.035,-0.275
8259,-1.030,-0.245
8260,-1.040,-0.240
8261,-1.030,-0.220
8262,-1.030,-0.220
8263,-1.035,-0.230
8264,-1.025,-0.225
8265,-1.010,-0.185
8266,-0.990,-0.190
8267,-0.955,-0.145
8268,-0.895,-0.130
8269,-0.865,-0.085
8270,-0.800,-0.080
8271,-0.775,-0.080
8272,-0.680,-0.080
8273,-0.640,-0.055
8274,-0.575,-0.035
8275,-0.530,-0.010
8276,-0.480,-0.010
8277,-0.435,0.000
8278,-0.420,0.020
8279,-0.400,0.005
8280,-0.395,0.015
8281,-0.355,0.005
8282,-0.320,0.030
8283,-0.310,0.055
8284,-0.245,0.070
8285,-0.235,0.050
8286,-0.215,0.070
8287,-0.215,0.070
8288,-0.225,0.075
8289,-0.205,0.045
8290,-0.185,0.080
8291,-0.150,0.070
8292,-0.110,0.090
8293,-0.085,0.090
8294,-0.060,0.095
8295,-0.070,0.120
8296,-0.065,0.115
8297,-0.075,0.110
8298,-0.045,0.105
8299,-0.010,0.105
8300,0.025,0.135
8301,0.040,0.140
8302,0.055,0.160
8303,0.060,0.165
8304,0.060,0.160
8305,0.060,0.145
8306,0.075,0.130
8307,0.095,0.125
8308,0.110,0.180
8309,0.150,0.155
8310,0.170,0.170
8311,0.165,0.190
8312,0.160,0.170
8313,0.155,0.145
8314,0.130,0.150
8315,0.140,0.130
8316,0.155,0.125
8317,0.175,0.135
8318,0.160,0.145
8319,0.145,0.135
8320,0.130,0.110
8321,0.085,0.085
8322,0.055,0.035
8323,0.025,0.010
8324,-0.020,-0.010
8325,-0.075,-0.015
8326,-0.155,-0.050
8327,-0.210,-0.095
8328,-0.280,-0.140
8329,-0.365,-0.205
8330,-0.500,-0.230
8331,-0.595,-0.275
8332,-0.725,-0.300
8333,-0.815,-0.295
8334,-0.910,-0.330
