'sample interval','ECG','ECG'
8006,-0.380,0.250
8007,-0.365,0.205
8008,-0.370,0.215
8009,-0.410,0.230
8010,-0.445,0.200
8011,-0.415,0.215
8012,-0.375,0.205
8013,-0.410,0.170
8014,-0.395,0.195
8015,-0.315,0.160
8016,-0.265,0.145
8017,-0.290,0.140
8018,-0.290,0.165
8019,-0.205,0.125
8020,-0.150,0.115
8021,-0.140,0.095
8022,-0.090,0.110
8023,-0.020,0.070
8024,-0.005,0.085
8025,-0.005,0.105
8026,0.030,0.115
8027,0.100,0.060
8028,0.130,0.075
8029,0.105,0.110
8030,0.145,0.025
8031,0.180,-0.030
8032,0.150,0.010
8033,0.110,0.040
8034,0.140,0.060
8035,0.205,0.035
8036,0.170,0.080
8037,0.135,0.085
8038,0.170,0.085
8039,0.170,0.045
8040,0.185,0.035
8041,0.190,0.040
8042,0.230,0.035
8043,0.235,0.000
8044,0.175,0.065
8045,0.090,0.080
8046,0.180,0.060
8047,0.285,0.005
8048,0.200,-0.015
8049,0.105,0.020
8050,0.130,0.025
8051,0.220,-0.015
8052,0.185,-0.015
8053,0.180,0.025
8054,0.210,0.030
8055,0.205,-0.035
8056,0.170,-0.010
8057,0.145,0.050
8058,0.190,-0.005
8059,0.195,-0.030
8060,0.150,-0.025
8061,0.150,-0.005
8062,0.160,-0.055
8063,0.165,-0.060
8064,0.130,-0.030
8065,0.135,0.000
8066,0.165,0.010
8067,0.155,-0.030
8068,0.120,-0.010
8069,0.110,0.005
8070,0.140,-0.055
8071,0.125,-0.095
8072,0.115,-0.060
8073,0.125,-0.045
8074,0.175,-0.085
8075,0.130,-0.095
8076,0.080,-0.050
8077,0.095,-0.100
8078,0.120,-0.055
8079,0.090,-0.115
8080,0.060,-0.065
8081,0.060,-0.085
8082,0.050,-0.145
8083,0.055,-0.110
8084,0.035,-0.090
8085,0.010,-0.100
8086,0.075,-0.105
8087,0.060,-0.110
8088,0.020,-0.070
8089,0.035,-0.080
8090,0.045,-0.105
8091,0.035,-0.095
8092,0.050,-0.080
8093,0.090,-0.085
8094,0.135,-0.065
8095,0.115,-0.030
8096,0.105,0.030
8097,0.165,0.075
8098,0.205,0.070
8099,0.250,0.115
8100,0.230,0.125
8101,0.265,0.105
8102,0.275,0.080
8103,0.290,0.135
8104,0.270,0.155
8105,0.250,0.125
8106,0.270,0.110
8107,0.230,0.170
8108,0.125,0.175
8109,0.110,0.145
8110,0.115,0.060
8111,0.095,0.090
8112,0.050,0.075
8113,0.010,0.055
8114,0.030,0.070
8115,0.010,0.095
8116,0.020,0.075
8117,0.035,0.060
8118,0.025,0.025
8119,-0.005,0.050
8120,-0.010,0.060
8121,0.035,-0.005
8122,0.055,-0.105
8123,0.000,-0.095
8124,0.050,-0.125
8125,0.085,-0.165
8126,0.000,-0.155
8127,-0.015,-0.140
8128,-0.015,-0.135
8129,0.005,-0.175
8130,-0.035,-0.205
8131,-0.070,-0.195
8132,-0.040,-0.220
8133,-0.015,-0.205
8134,-0.030,-0.105
8135,-0.020,-0.005
8136,0.040,0.035
8137,0.090,-0.040
8138,0.115,-0.085
8139,0.145,-0.155
8140,0.090,-0.240
8141,0.025,-0.340
8142,-0.050,-0.335
8143,-0.175,-0.275
8144,-0.250,-0.225
8145,-0.270,-0.110
8146,-0.285,0.015
8147,-0.300,-0.155
8148,-0.290,-0.470
8149,-0.245,-0.800
8150,-0.290,-1.000
8151,-0.295,-0.855
8152,-0.250,-0.530
8153,-0.150,-0.125
8154,-0.035,0.175
8155,0.195,0.195
8156,0.535,-0.090
8157,0.845,-0.380
8158,1.080,-0.555
8159,1.315,-0.770
8160,1.560,-1.095
8161,1.800,-1.525
8162,2.105,-1.680
8163,2.425,-1.585
8164,2.510,-1.565
8165,2.360,-1.475
8166,2.150,-1.290
8167,2.015,-1.035
8168,1.755,-0.855
8169,1.300,-0.700
8170,0.855,-0.480
8171,0.575,-0.275
8172,0.410,-0.240
8173,0.240,-0.145
8174,0.165,-0.050
8175,0.140,-0.095
8176,0.120,-0.100
8177,0.060,-0.050
8178,-0.015,0.010
8179,-0.010,0.050
8180,-0.015,0.020
8181,-0.100,0.015
8182,-0.145,-0.015
8183,-0.095,0.035
8184,-0.070,0.000
8185,-0.120,0.005
8186,-0.135,0.080
8187,-0.120,0.045
8188,-0.135,0.075
8189,-0.140,0.060
8190,-0.210,0.025
8191,-0.215,0.010
8192,-0.280,0.015
8193,-0.215,0.050
8194,-0.115,0.080
8195,-0.185,0.010
8196,-0.300,0.020
8197,-0.225,0.040
8198,-0.165,0.085
8199,-0.270,0.005
8200,-0.310,-0.010
8201,-0.240,-0.010
8202,-0.240,-0.020
8203,-0.285,-0.095
8204,-0.385,-0.105
8205,-0.405,-0.050
8206,-0.355,-0.040
8207,-0.380,-0.075
8208,-0.365,-0.030
8209,-0.390,0.020
8210,-0.420,-0.040
8211,-0.415,-0.060
8212,-0.430,0.065
8213,-0.425,0.145
8214,-0.400,0.090
8215,-0.405,0.045
8216,-0.435,0.065
8217,-0.430,0.060
8218,-0.425,0.055
8219,-0.430,0.035
8220,-0.420,0.085
8221,-0.400,0.120
8222,-0.340,0.005
8223,-0.350,-0.025
8224,-0.350,0.015
8225,-0.265,0.050
8226,-0.220,0.020
8227,-0.215,0.040
8228,-0.190,0.075
8229,-0.110,0.045
8230,-0.070,-0.025
8231,-0.070,0.005
8232,-0.035,0.070
8233,0.020,0.040
8234,0.065,0.035
8235,0.035,0.030
8236,0.045,0.015
8237,0.125,-0.010
8238,0.110,0.000
8239,0.130,0.065
8240,0.130,0.060
8241,0.120,0.000
8242,0.145,-0.025
8243,0.135,0.030
8244,0.160,0.060
8245,0.180,0.060
8246,0.140,0.100
8247,0.165,0.140
8248,0.175,0.080
8249,0.195,0.050
8250,0.165,0.110
8251,0.160,0.160
8252,0.180,0.155
8253,0.200,0.105
8254,0.165,0.100
8255,0.220,0.125
8256,0.225,0.100
8257,0.195,0.110
8258,0.200,0.180
8259,0.175,0.205
8260,0.215,0.125
8261,0.220,0.140
8262,0.250,0.165
8263,0.245,0.185
8264,0.245,0.165
8265,0.265,0.210
8266,0.230,0.230
8267,0.250,0.220
8268,0.265,0.170
8269,0.245,0.155
8270,0.215,0.185
8271,0.220,0.175
8272,0.265,0.200
8273,0.235,0.220
8274,0.225,0.250
8275,0.255,0.235
8276,0.260,0.165
8277,0.200,0.185
8278,0.180,0.205
8279,0.215,0.175
8280,0.205,0.185
8281,0.175,0.245
8282,0.160,0.275
8283,0.175,0.190
8284,0.155,0.125
8285,0.120,0.160
8286,0.160,0.240
8287,0.205,0.275
8288,0.185,0.240
8289,0.150,0.245
8290,0.160,0.195
8291,0.110,0.165
8292,0.070,0.170
8293,0.080,0.270
8294,0.105,0.270
8295,0.160,0.240
8296,0.155,0.265
8297,0.140,0.285
8298,0.125,0.235
8299,0.145,0.230
8300,0.135,0.250
8301,0.130,0.335
8302,0.130,0.315
8303,0.125,0.270
8304,0.085,0.250
8305,0.095,0.280
8306,0.140,0.255
8307,0.135,0.220
8308,0.145,0.260
8309,0.165,0.350
8310,0.220,0.375
8311,0.230,0.380
8312,0.245,0.485
8313,0.285,0.560
8314,0.340,0.540
8315,0.355,0.550
8316,0.330,0.580
8317,0.335,0.595
8318,0.375,0.580
8319,0.380,0.575
8320,0.325,0.630
8321,0.280,0.640
8322,0.230,0.645
8323,0.180,0.640
8324,0.120,0.625
8325,0.140,0.635
8326,0.160,0.625
8327,0.105,0.610
8328,0.025,0.625
8329,0.020,0.580
8330,0.090,0.555
8331,0.125,0.600
8332,0.120,0.580
8333,0.115,0.560
8334,0.120,0.590
8335,0.165,0.585
8336,0.110,0.525
8337,0.130,0.535
8338,0.150,0.475
8339,0.075,0.430
8340,0.095,0.420
8341,0.200,0.395
8342,0.145,0.380
8343,0.020,0.425
8344,0.080,0.395
8345,0.180,0.395
8346,0.075,0.395
8347,0.020,0.415
8348,0.120,0.450
8349,0.130,0.510
8350,0.110,0.565
8351,0.130,0.620
8352,0.175,0.620
8353,0.205,0.565
8354,0.230,0.475
8355,0.165,0.310
8356,0.125,0.285
8357,0.090,0.300
8358,0.010,0.375
8359,-0.080,0.555
8360,-0.095,0.595
8361,-0.055,0.425
8362,-0.060,0.130
8363,-0.055,-0.100
8364,-0.050,-0.125
8365,-0.080,0.030
8366,-0.075,0.415
8367,-0.010,0.825
8368,0.230,1.020
8369,0.535,0.870
8370,0.840,0.575
8371,1.090,0.335
8372,1.415,0.105
8373,1.670,-0.290
8374,1.865,-0.710
8375,2.160,-0.915
8376,2.510,-0.945
8377,2.680,-0.885
8378,2.585,-0.755
8379,2.470,-0.645
8380,2.305,-0.505
8381,1.995,-0.285
8382,1.570,-0.055
8383,1.110,0.170
8384,0.695,0.260
8385,0.530,0.365
8386,0.420,0.425
8387,0.305,0.500
8388,0.250,0.490
8389,0.235,0.495
8390,0.140,0.565
8391,0.120,0.600
8392,0.115,0.585
8393,0.090,0.645
8394,0.070,0.655
8395,0.040,0.695
8396,0.055,0.690
8397,0.055,0.710
8398,0.020,0.710
8399,-0.010,0.715
8400,0.035,0.710
8401,0.010,0.665
8402,-0.040,0.700
8403,-0.030,0.690
8404,-0.015,0.710
8405,-0.075,0.655
8406,-0.105,0.675
8407,-0.110,0.735
8408,-0.070,0.720
8409,-0.125,0.705
8410,-0.160,0.735
8411,-0.115,0.760
8412,-0.095,0.690
8413,-0.115,0.705
8414,-0.155,0.720
8415,-0.185,0.735
8416,-0.135,0.710
8417,-0.175,0.695
8418,-0.230,0.750
8419,-0.235,0.740
8420,-0.225,0.745
8421,-0.220,0.705
8422,-0.235,0.745
8423,-0.220,0.730
8424,-0.195,0.720
8425,-0.225,0.730
8426,-0.280,0.760
8427,-0.285,0.750
8428,-0.285,0.725
8429,-0.285,0.720
8430,-0.315,0.725
8431,-0.290,0.755
8432,-0.235,0.690
8433,-0.260,0.685
8434,-0.315,0.680
8435,-0.350,0.755
8436,-0.280,0.725
8437,-0.230,0.710
8438,-0.225,0.755
8439,-0.150,0.770
8440,-0.110,0.715
8441,-0.145,0.720
8442,-0.100,0.775
8443,-0.035,0.780
8444,-0.005,0.725
8445,0.030,0.750
8446,0.070,0.830
8447,0.120,0.770
8448,0.160,0.705
8449,0.170,0.780
8450,0.165,0.785
8451,0.225,0.785
8452,0.250,0.720
8453,0.265,0.770
8454,0.245,0.810
8455,0.265,0.795
8456,0.285,0.785
8457,0.270,0.800
8458,0.255,0.835
8459,0.295,0.830
8460,0.335,0.810
8461,0.260,0.780
8462,0.265,0.845
8463,0.325,0.835
8464,0.315,0.820
8465,0.275,0.815
8466,0.330,0.855
8467,0.310,0.835
8468,0.310,0.805
8469,0.295,0.860
8470,0.300,0.845
8471,0.330,0.835
8472,0.315,0.780
8473,0.310,0.820
8474,0.315,0.820
8475,0.325,0.785
8476,0.335,0.795
8477,0.310,0.835
8478,0.310,0.865
8479,0.375,0.835
8480,0.370,0.860
8481,0.330,0.840
8482,0.330,0.880
8483,0.380,0.855
8484,0.375,0.850
8485,0.315,0.850
8486,0.270,0.915
8487,0.310,0.920
8488,0.390,0.890
8489,0.355,0.855
8490,0.300,0.850
8491,0.270,0.820
8492,0.365,0.825
8493,0.305,0.845
8494,0.270,0.910
8495,0.255,0.845
8496,0.260,0.845
8497,0.260,0.850
8498,0.285,0.815
8499,0.325,0.830
8500,0.340,0.825
8501,0.300,0.830
8502,0.305,0.825
8503,0.315,0.845
8504,0.315,0.830
8505,0.275,0.865
8506,0.285,0.855
8507,0.295,0.805
8508,0.315,0.825
8509,0.265,0.840
8510,0.270,0.860
8511,0.310,0.835
8512,0.285,0.835
8513,0.275,0.825
8514,0.285,0.850
8515,0.310,0.875
8516,0.280,0.830
8517,0.250,0.855
8518,0.265,0.890
8519,0.290,0.870
8520,0.265,0.835
8521,0.280,0.925
8522,0.340,0.900
8523,0.360,0.920
8524,0.335,0.960
8525,0.335,1.030
8526,0.385,1.065
8527,0.450,1.110
8528,0.500,1.195
8529,0.525,1.170
8530,0.550,1.175
8531,0.550,1.175
8532,0.535,1.165
8533,0.550,1.195
8534,0.590,1.165
8535,0.560,1.115
8536,0.435,1.155
8537,0.370,1.185
8538,0.380,1.165
8539,0.300,1.055
8540,0.285,1.040
8541,0.260,1.100
8542,0.210,1.035
8543,0.175,1.055
8544,0.155,1.070
8545,0.170,1.030
8546,0.210,0.990
8547,0.200,0.975
8548,0.150,1.000
8549,0.160,1.000
8550,0.210,1.015
8551,0.235,0.925
8552,0.225,0.895
8553,0.210,0.870
8554,0.250,0.840
8555,0.255,0.810
8556,0.215,0.785
8557,0.205,0.815
8558,0.215,0.785
8559,0.190,0.750
8560,0.165,0.775
8561,0.165,0.830
8562,0.220,0.795
8563,0.220,0.760
8564,0.185,0.845
8565,0.220,0.935
8566,0.250,0.960
8567,0.305,0.965
8568,0.350,0.960
8569,0.370,0.905
8570,0.345,0.780
8571,0.300,0.575
8572,0.210,0.555
8573,0.120,0.680
8574,0.105,0.730
8575,0.070,0.870
8576,-0.005,0.970
8577,-0.025,0.840
8578,0.060,0.580
8579,0.110,0.300
8580,0.060,0.255
8581,0.025,0.400
8582,0.105,0.645
8583,0.185,0.975
8584,0.320,1.325
8585,0.565,1.310
8586,0.900,0.995
8587,1.240,0.715
8588,1.465,0.470
8589,1.730,0.075
8590,2.115,-0.330
8591,2.410,-0.625
8592,2.555,-0.680
8593,2.740,-0.585
8594,2.930,-0.455
8595,2.885,-0.355
8596,2.415,-0.145
8597,2.110,0.050
8598,1.785,0.180
8599,1.350,0.395
8600,0.950,0.620
8601,0.725,0.730
8602,0.605,0.750
8603,0.510,0.780
8604,0.410,0.855
8605,0.365,0.870
8606,0.375,0.895
8607,0.335,0.900
8608,0.280,0.940
8609,0.285,0.965
8610,0.285,0.970
8611,0.260,0.965
8612,0.185,0.975
8613,0.155,1.000
8614,0.200,0.965
8615,0.205,0.965
8616,0.150,1.010
8617,0.165,1.025
8618,0.210,1.025
8619,0.180,0.985
8620,0.130,1.020
8621,0.145,1.035
8622,0.170,1.015
8623,0.105,0.975
8624,0.080,1.005
8625,0.100,1.060
8626,0.125,0.995
8627,0.065,1.010
8628,0.035,1.030
8629,0.050,1.010
8630,0.075,0.985
8631,0.065,0.985
8632,0.080,1.050
8633,0.065,1.050
8634,-0.020,1.020
8635,-0.025,0.990
8636,0.020,0.970
8637,-0.080,0.945
8638,-0.065,0.905
8639,0.025,0.970
8640,-0.150,1.020
8641,-0.185,1.000
8642,-0.095,0.950
8643,-0.095,0.935
8644,-0.115,0.980
8645,-0.130,0.965
8646,-0.145,0.925
8647,-0.155,0.935
8648,-0.175,0.970
8649,-0.140,0.940
8650,-0.130,0.900
8651,-0.155,0.910
8652,-0.140,0.920
8653,-0.070,0.915
8654,-0.070,0.870
8655,-0.050,0.885
8656,-0.010,0.920
8657,0.055,0.885
8658,0.100,0.875
8659,0.115,0.940
8660,0.175,0.955
8661,0.230,0.925
8662,0.290,0.910
8663,0.285,0.975
8664,0.315,0.940
8665,0.325,0.920
8666,0.350,0.910
8667,0.355,0.955
8668,0.365,0.955
8669,0.380,0.940
8670,0.425,0.945
8671,0.440,0.950
8672,0.485,0.990
8673,0.550,0.965
8674,0.520,0.940
8675,0.490,0.945
8676,0.460,0.950
8677,0.465,0.975
8678,0.460,0.970
8679,0.455,1.025
8680,0.470,0.990
8681,0.510,1.000
8682,0.565,1.005
8683,0.520,0.985
8684,0.510,1.035
8685,0.535,0.995
8686,0.490,0.990
8687,0.470,0.985
8688,0.500,0.995
8689,0.525,1.005
8690,0.560,1.000
8691,0.570,1.040
8692,0.595,1.025
8693,0.615,0.975
8694,0.565,0.965
8695,0.545,0.985
8696,0.545,1.005
8697,0.590,1.015
8698,0.570,1.020
8699,0.540,1.035
8700,0.585,1.025
8701,0.580,1.015
8702,0.520,0.990
8703,0.560,1.050
8704,0.590,1.005
8705,0.590,0.995
8706,0.535,1.015
8707,0.575,1.025
8708,0.590,0.985
8709,0.585,0.990
8710,0.580,1.010
8711,0.570,1.005
8712,0.610,0.995
8713,0.600,1.000
8714,0.530,1.005
8715,0.550,1.000
8716,0.575,0.955
8717,0.530,0.985
8718,0.525,1.015
8719,0.515,0.980
8720,0.530,0.960
8721,0.510,0.960
8722,0.510,0.990
8723,0.550,0.945
8724,0.545,0.935
8725,0.525,0.950
8726,0.525,0.995
8727,0.530,0.960
8728,0.560,0.940
8729,0.535,0.980
8730,0.525,0.975
8731,0.540,0.955
8732,0.550,0.980
8733,0.550,0.990
8734,0.545,1.025
8735,0.595,1.000
8736,0.580,0.985
8737,0.530,1.010
8738,0.545,1.030
8739,0.585,0.990
8740,0.550,1.010
8741,0.530,1.055
8742,0.545,1.050
8743,0.610,1.005
8744,0.570,1.050
8745,0.590,1.130
8746,0.610,1.195
8747,0.665,1.210
8748,0.705,1.285
8749,0.725,1.315
8750,0.785,1.320
8751,0.775,1.305
8752,0.765,1.335
8753,0.780,1.385
8754,0.815,1.355
8755,0.820,1.315
8756,0.745,1.315
8757,0.655,1.300
8758,0.630,1.330
8759,0.630,1.300
8760,0.585,1.235
8761,0.545,1.250
8762,0.575,1.210
8763,0.530,1.195
8764,0.460,1.230
8765,0.490,1.195
8766,0.550,1.190
8767,0.510,1.155
8768,0.500,1.180
8769,0.515,1.240
8770,0.545,1.140
8771,0.535,1.110
8772,0.545,1.105
8773,0.575,1.065
8774,0.595,0.975
8775,0.570,0.950
8776,0.530,0.985
8777,0.540,0.935
8778,0.515,0.925
8779,0.510,0.960
8780,0.505,0.970
8781,0.525,0.965
8782,0.540,0.945
8783,0.480,0.945
8784,0.525,1.050
8785,0.620,1.210
8786,0.595,1.190
8787,0.555,1.045
8788,0.620,1.040
8789,0.725,1.045
8790,0.635,0.940
8791,0.505,0.790
8792,0.475,0.820
8793,0.425,0.830
8794,0.380,0.940
8795,0.355,1.150
8796,0.330,1.090
8797,0.385,0.885
8798,0.435,0.600
8799,0.420,0.465
8800,0.395,0.560
8801,0.415,0.775
8802,0.505,1.180
8803,0.615,1.470
8804,0.845,1.465
8805,1.205,1.190
8806,1.485,0.850
8807,1.645,0.585
8808,1.945,0.260
8809,2.335,-0.120
8810,2.570,-0.430
8811,2.630,-0.440
8812,2.885,-0.370
8813,3.055,-0.270
8814,2.730,-0.105
8815,2.390,0.150
8816,2.245,0.290
8817,1.925,0.470
8818,1.395,0.660
8819,1.065,0.815
8820,0.930,0.875
8821,0.850,0.920
8822,0.755,0.960
8823,0.700,1.030
8824,0.715,1.015
8825,0.690,1.035
8826,0.610,1.115
8827,0.555,1.075
8828,0.585,1.095
8829,0.510,1.090
8830,0.495,1.115
8831,0.520,1.130
8832,0.560,1.080
8833,0.545,1.125
8834,0.495,1.145
8835,0.485,1.140
8836,0.480,1.135
8837,0.455,1.115
8838,0.410,1.155
8839,0.405,1.135
8840,0.450,1.130
8841,0.440,1.150
8842,0.470,1.165
8843,0.480,1.160
8844,0.435,1.120
8845,0.370,1.160
8846,0.420,1.180
8847,0.385,1.120
8848,0.360,1.100
8849,0.335,1.140
8850,0.335,1.180
8851,0.315,1.095
8852,0.300,1.095
8853,0.290,1.135
8854,0.280,1.105
8855,0.265,1.090
8856,0.240,1.095
8857,0.235,1.115
8858,0.210,1.080
8859,0.225,1.075
8860,0.210,1.095
8861,0.180,1.120
8862,0.205,1.085
8863,0.225,1.120
8864,0.195,1.085
8865,0.180,1.125
8866,0.235,1.120
8867,0.245,1.045
8868,0.205,1.045
8869,0.220,1.095
8870,0.285,1.065
8871,0.305,1.045
8872,0.305,1.110
8873,0.345,1.105
8874,0.400,1.065
8875,0.415,1.040
8876,0.400,1.095
8877,0.485,1.080
8878,0.525,1.045
8879,0.540,1.050
8880,0.530,1.095
8881,0.615,1.060
8882,0.635,1.075
8883,0.630,1.030
8884,0.630,1.085
8885,0.660,1.080
8886,0.680,1.050
8887,0.665,1.070
8888,0.675,1.100
8889,0.725,1.075
8890,0.720,1.050
8891,0.700,1.065
8892,0.695,1.100
8893,0.695,1.080
8894,0.695,1.060
8895,0.675,1.075
8896,0.650,1.115
8897,0.700,1.065
8898,0.690,1.060
8899,0.635,1.075
8900,0.660,1.095
8901,0.725,1.090
8902,0.705,1.070
8903,0.690,1.095
8904,0.730,1.090
8905,0.750,1.075
8906,0.745,1.075
8907,0.700,1.120
8908,0.735,1.095
8909,0.735,1.070
8910,0.720,1.060
8911,0.705,1.130
8912,0.725,1.110
8913,0.730,1.075
8914,0.720,1.105
8915,0.710,1.100
8916,0.680,1.065
8917,0.695,1.085
8918,0.710,1.105
8919,0.670,1.100
8920,0.685,1.080
8921,0.745,1.085
8922,0.705,1.105
8923,0.660,1.105
8924,0.725,1.105
8925,0.735,1.060
8926,0.665,1.095
8927,0.675,1.055
8928,0.705,1.055
8929,0.700,1.005
8930,0.695,1.045
8931,0.700,1.020
8932,0.705,0.975
8933,0.645,1.020
8934,0.615,1.140
8935,0.685,1.105
8936,0.760,0.945
8937,0.700,0.995
8938,0.650,1.120
8939,0.630,1.115
8940,0.700,1.030
8941,0.670,0.995
8942,0.670,1.040
8943,0.690,1.040
8944,0.695,0.970
8945,0.655,1.040
8946,0.630,1.060
8947,0.670,1.080
8948,0.705,1.030
8949,0.675,1.010
8950,0.650,1.015
8951,0.675,1.020
8952,0.705,1.020
8953,0.620,0.995
8954,0.615,1.085
8955,0.675,1.095
8956,0.650,1.045
8957,0.630,1.090
8958,0.625,1.080
8959,0.685,1.065
8960,0.670,1.035
8961,0.680,1.120
8962,0.730,1.195
8963,0.800,1.275
8964,0.810,1.335
8965,0.805,1.380
8966,0.840,1.385
8967,0.855,1.330
8968,0.870,1.310
8969,0.835,1.330
8970,0.850,1.355
8971,0.915,1.380
8972,0.865,1.345
8973,0.750,1.335
8974,0.665,1.355
8975,0.645,1.295
8976,0.630,1.265
8977,0.595,1.300
8978,0.610,1.280
8979,0.615,1.270
8980,0.585,1.265
8981,0.580,1.245
8982,0.570,1.195
8983,0.550,1.120
8984,0.570,1.140
8985,0.505,1.195
8986,0.510,1.205
8987,0.530,1.205
8988,0.550,1.130
8989,0.575,1.085
8990,0.635,1.035
8991,0.630,0.990
8992,0.605,0.965
8993,0.545,0.975
8994,0.525,1.000
8995,0.515,0.960
8996,0.485,0.990
8997,0.510,0.965
8998,0.510,0.950
8999,0.545,0.940
9000,0.545,0.980
9001,0.515,1.030
9002,0.530,1.175
9003,0.620,1.260
9004,0.625,1.175
9005,0.670,1.140
9006,0.710,1.075
9007,0.670,0.900
9008,0.585,0.820
9009,0.505,0.880
9010,0.450,0.935
9011,0.395,0.995
9012,0.360,1.140
9013,0.305,1.095
9014,0.325,0.920
9015,0.445,0.730
9016,0.405,0.525
9017,0.335,0.530
9018,0.335,0.735
9019,0.435,1.050
9020,0.525,1.405
9021,0.710,1.585
9022,1.050,1.445
9023,1.465,1.070
9024,1.695,0.870
9025,1.920,0.585
9026,2.260,0.215
9027,2.515,-0.205
9028,2.785,-0.425
9029,3.130,-0.440
9030,3.290,-0.345
9031,3.155,-0.225
9032,2.915,0.010
9033,2.730,0.225
9034,2.435,0.355
9035,1.945,0.525
9036,1.460,0.775
9037,1.130,0.895
9038,0.965,0.935
9039,0.845,0.965
9040,0.695,1.015
9041,0.650,1.075
9042,0.600,1.145
9043,0.575,1.185
9044,0.525,1.150
9045,0.515,1.135
9046,0.525,1.110
9047,0.515,1.175
9048,0.480,1.270
9049,0.470,1.265
9050,0.455,1.175
9051,0.450,1.170
9052,0.400,1.205
9053,0.365,1.320
9054,0.420,1.300
9055,0.410,1.245
9056,0.380,1.225
9057,0.355,1.230
9058,0.395,1.235
9059,0.370,1.225
9060,0.310,1.295
9061,0.345,1.315
9062,0.355,1.250
9063,0.310,1.215
9064,0.290,1.245
9065,0.295,1.300
9066,0.315,1.215
9067,0.300,1.215
9068,0.265,1.300
9069,0.230,1.285
9070,0.240,1.165
9071,0.215,1.155
9072,0.175,1.195
9073,0.200,1.265
9074,0.205,1.250
9075,0.165,1.215
9076,0.100,1.185
9077,0.150,1.145
9078,0.210,1.145
9079,0.125,1.150
9080,0.030,1.295
9081,0.040,1.205
9082,0.160,1.095
9083,0.140,1.210
9084,-0.020,1.315
9085,-0.010,1.110
9086,0.145,1.130
9087,0.120,1.230
9088,0.060,1.245
9089,0.020,1.130
9090,0.105,1.105
9091,0.140,1.135
9092,0.140,1.145
9093,0.160,1.210
9094,0.235,1.195
9095,0.310,1.205
9096,0.295,1.175
9097,0.375,1.205
9098,0.450,1.170
9099,0.450,1.155
9100,0.460,1.240
9101,0.540,1.240
9102,0.590,1.205
9103,0.590,1.240
9104,0.565,1.260
9105,0.590,1.250
9106,0.635,1.200
9107,0.630,1.205
9108,0.595,1.195
9109,0.615,1.200
9110,0.675,1.205
9111,0.670,1.185
9112,0.630,1.220
9113,0.660,1.240
9114,0.650,1.230
9115,0.650,1.280
9116,0.585,1.275
9117,0.595,1.260
9118,0.645,1.265
9119,0.670,1.255
9120,0.645,1.255
9121,0.690,1.255
9122,0.705,1.205
9123,0.660,1.215
9124,0.620,1.250
9125,0.660,1.265
9126,0.675,1.265
9127,0.685,1.270
9128,0.745,1.280
9129,0.775,1.290
9130,0.725,1.300
9131,0.645,1.325
9132,0.650,1.380
9133,0.690,1.305
9134,0.725,1.255
9135,0.745,1.300
9136,0.735,1.305
9137,0.775,1.280
9138,0.745,1.280
9139,0.710,1.330
9140,0.670,1.385
9141,0.715,1.340
9142,0.720,1.305
9143,0.685,1.280
9144,0.660,1.275
9145,0.705,1.260
9146,0.700,1.245
9147,0.670,1.340
9148,0.680,1.345
9149,0.700,1.265
9150,0.715,1.250
9151,0.655,1.240
9152,0.645,1.270
9153,0.685,1.235
9154,0.695,1.205
9155,0.645,1.285
9156,0.670,1.255
9157,0.640,1.265
9158,0.650,1.270
9159,0.665,1.285
9160,0.635,1.290
9161,0.625,1.210
9162,0.640,1.205
9163,0.610,1.215
9164,0.570,1.175
9165,0.630,1.190
9166,0.625,1.215
9167,0.610,1.240
9168,0.600,1.260
9169,0.660,1.240
9170,0.645,1.225
9171,0.600,1.265
9172,0.635,1.325
9173,0.685,1.290
9174,0.665,1.190
9175,0.615,1.265
9176,0.635,1.330
9177,0.680,1.270
9178,0.710,1.250
9179,0.720,1.330
9180,0.755,1.350
9181,0.765,1.275
9182,0.780,1.305
9183,0.775,1.370
9184,0.800,1.405
9185,0.855,1.460
9186,0.905,1.500
9187,0.890,1.525
9188,0.925,1.575
9189,0.940,1.545
9190,0.955,1.505
9191,0.940,1.505
9192,0.915,1.515
9193,0.875,1.500
9194,0.805,1.495
9195,0.735,1.535
9196,0.790,1.570
9197,0.805,1.535
9198,0.725,1.475
9199,0.675,1.500
9200,0.695,1.480
9201,0.695,1.440
9202,0.665,1.420
9203,0.655,1.465
9204,0.690,1.460
9205,0.685,1.415
9206,0.670,1.425
9207,0.660,1.440
9208,0.680,1.365
9209,0.695,1.335
9210,0.680,1.285
9211,0.675,1.270
9212,0.670,1.210
9213,0.705,1.200
9214,0.670,1.200
9215,0.625,1.185
9216,0.640,1.185
9217,0.665,1.190
9218,0.650,1.210
9219,0.610,1.240
9220,0.625,1.215
9221,0.695,1.235
9222,0.665,1.340
9223,0.615,1.400
9224,0.680,1.400
9225,0.800,1.285
9226,0.810,1.205
9227,0.720,1.215
9228,0.635,1.180
9229,0.600,1.080
9230,0.610,1.020
9231,0.485,1.190
9232,0.380,1.440
9233,0.375,1.450
9234,0.330,1.285
9235,0.305,1.010
9236,0.405,0.790
9237,0.430,0.610
9238,0.390,0.630
9239,0.355,0.930
9240,0.440,1.310
9241,0.630,1.600
9242,0.825,1.660
9243,1.115,1.450
9244,1.510,1.160
9245,1.830,0.955
9246,1.980,0.690
9247,2.180,0.350
