'sample interval','ECG','ECG'
11368,-0.061,-0.091
11369,-0.064,-0.098
11370,-0.098,-0.098
11371,-0.135,-0.087
11372,-0.145,-0.080
11373,-0.142,-0.069
11374,-0.132,-0.069
11375,-0.118,-0.080
11376,-0.108,-0.087
11377,-0.105,-0.076
11378,-0.105,-0.065
11379,-0.111,-0.044
11380,-0.101,-0.033
11381,-0.088,-0.015
11382,-0.095,0.004
11383,-0.111,0.040
11384,-0.105,0.076
11385,-0.081,0.109
11386,-0.051,0.102
11387,0.000,0.055
11388,0.101,-0.029
11389,0.236,-0.135
11390,0.385,-0.262
11391,0.520,-0.389
11392,0.632,-0.513
11393,0.669,-0.615
11394,0.608,-0.695
11395,0.497,-0.756
11396,0.361,-0.844
11397,0.233,-0.905
11398,0.095,-0.909
11399,-0.081,-0.855
11400,-0.291,-0.771
11401,-0.524,-0.644
11402,-0.753,-0.513
11403,-0.895,-0.436
11404,-0.932,-0.353
11405,-0.926,-0.204
11406,-0.926,-0.033
11407,-0.929,0.120
11408,-0.936,0.269
11409,-0.943,0.389
11410,-0.953,0.498
11411,-0.966,0.622
11412,-0.973,0.742
11413,-0.963,0.836
11414,-0.949,0.884
11415,-0.953,0.913
11416,-0.976,0.942
11417,-1.000,0.960
11418,-1.003,0.971
11419,-0.983,0.975
11420,-0.949,0.935
11421,-0.909,0.876
11422,-0.872,0.800
11423,-0.828,0.702
11424,-0.770,0.593
11425,-0.696,0.462
11426,-0.622,0.309
11427,-0.534,0.196
11428,-0.443,0.138
11429,-0.351,0.120
11430,-0.287,0.105
11431,-0.236,0.073
11432,-0.196,0.033
11433,-0.179,-0.007
11434,-0.169,-0.036
11435,-0.145,-0.047
11436,-0.115,-0.058
11437,-0.091,-0.065
11438,-0.088,-0.076
11439,-0.111,-0.084
11440,-0.135,-0.102
11441,-0.132,-0.120
11442,-0.135,-0.131
11443,-0.139,-0.124
11444,-0.125,-0.120
11445,-0.095,-0.113
11446,-0.071,-0.127
11447,-0.064,-0.145
11448,-0.064,-0.164
11449,-0.054,-0.156
11450,-0.037,-0.153
11451,-0.024,-0.153
11452,-0.027,-0.167
11453,-0.044,-0.182
11454,-0.051,-0.185
11455,-0.037,-0.175
11456,0.000,-0.171
11457,0.014,-0.182
11458,-0.003,-0.204
11459,-0.030,-0.207
11460,-0.034,-0.196
11461,-0.024,-0.196
11462,-0.024,-0.204
11463,-0.024,-0.207
11464,0.000,-0.211
11465,0.024,-0.215
11466,0.044,-0.233
11467,0.064,-0.244
11468,0.095,-0.240
11469,0.115,-0.233
11470,0.115,-0.244
11471,0.128,-0.265
11472,0.142,-0.276
11473,0.125,-0.291
11474,0.098,-0.302
11475,0.095,-0.305
11476,0.115,-0.320
11477,0.145,-0.342
11478,0.182,-0.360
11479,0.196,-0.375
11480,0.196,-0.382
11481,0.206,-0.382
11482,0.240,-0.393
11483,0.274,-0.418
11484,0.321,-0.451
11485,0.365,-0.469
11486,0.392,-0.480
11487,0.412,-0.484
11488,0.429,-0.502
11489,0.443,-0.524
11490,0.453,-0.542
11491,0.470,-0.549
11492,0.510,-0.549
11493,0.551,-0.553
11494,0.564,-0.560
11495,0.568,-0.564
11496,0.557,-0.564
11497,0.527,-0.545
11498,0.507,-0.520
11499,0.503,-0.498
11500,0.514,-0.484
11501,0.524,-0.465
11502,0.524,-0.436
11503,0.514,-0.400
11504,0.514,-0.364
11505,0.507,-0.327
11506,0.483,-0.298
11507,0.429,-0.273
11508,0.365,-0.229
11509,0.297,-0.189
11510,0.253,-0.156
11511,0.230,-0.124
11512,0.213,-0.091
11513,0.189,-0.080
11514,0.176,-0.076
11515,0.162,-0.055
11516,0.142,-0.025
11517,0.118,-0.011
11518,0.081,-0.015
11519,0.057,-0.022
11520,0.041,-0.025
11521,0.024,-0.022
11522,0.007,-0.015
11523,0.000,-0.015
11524,-0.020,-0.022
11525,-0.051,-0.033
11526,-0.061,-0.040
11527,-0.051,-0.040
11528,-0.020,-0.033
11529,-0.017,-0.029
11530,-0.037,-0.033
11531,-0.054,-0.044
11532,-0.054,-0.047
11533,-0.054,-0.040
11534,-0.061,-0.033
11535,-0.071,-0.033
11536,-0.084,-0.044
11537,-0.098,-0.051
11538,-0.098,-0.058
11539,-0.091,-0.058
11540,-0.081,-0.055
11541,-0.078,-0.044
11542,-0.068,-0.040
11543,-0.057,-0.051
11544,-0.071,-0.065
11545,-0.105,-0.062
11546,-0.132,-0.047
11547,-0.142,-0.044
11548,-0.145,-0.044
11549,-0.145,-0.047
11550,-0.135,-0.044
11551,-0.125,-0.033
11552,-0.111,-0.036
11553,-0.105,-0.036
11554,-0.118,-0.047
11555,-0.139,-0.062
11556,-0.159,-0.065
11557,-0.162,-0.058
11558,-0.155,-0.044
11559,-0.139,-0.036
11560,-0.125,-0.040
11561,-0.118,-0.051
11562,-0.101,-0.055
11563,-0.091,-0.040
11564,-0.101,-0.025
11565,-0.122,-0.022
11566,-0.128,-0.025
11567,-0.135,-0.036
11568,-0.145,-0.055
11569,-0.145,-0.055
11570,-0.128,-0.044
11571,-0.122,-0.033
11572,-0.125,-0.029
11573,-0.135,-0.036
11574,-0.149,-0.047
11575,-0.172,-0.055
11576,-0.182,-0.047
11577,-0.149,-0.044
11578,-0.108,-0.044
11579,-0.095,-0.044
11580,-0.101,-0.044
11581,-0.115,-0.040
11582,-0.118,-0.036
11583,-0.108,-0.036
11584,-0.101,-0.044
11585,-0.091,-0.055
11586,-0.098,-0.065
11587,-0.115,-0.058
11588,-0.118,-0.047
11589,-0.105,-0.044
11590,-0.091,-0.047
11591,-0.095,-0.055
11592,-0.108,-0.058
11593,-0.128,-0.047
11594,-0.125,-0.044
11595,-0.111,-0.044
11596,-0.095,-0.047
11597,-0.088,-0.055
11598,-0.091,-0.062
11599,-0.115,-0.055
11600,-0.135,-0.051
11601,-0.142,-0.047
11602,-0.142,-0.051
11603,-0.135,-0.058
11604,-0.128,-0.058
11605,-0.135,-0.051
11606,-0.145,-0.047
11607,-0.155,-0.047
11608,-0.172,-0.058
11609,-0.182,-0.062
11610,-0.172,-0.058
11611,-0.149,-0.047
11612,-0.125,-0.036
11613,-0.101,-0.036
11614,-0.078,-0.047
11615,-0.074,-0.058
11616,-0.098,-0.065
11617,-0.142,-0.055
11618,-0.169,-0.047
11619,-0.176,-0.040
11620,-0.172,-0.055
11621,-0.182,-0.069
11622,-0.179,-0.080
11623,-0.166,-0.076
11624,-0.139,-0.058
11625,-0.111,-0.051
11626,-0.095,-0.055
11627,-0.088,-0.051
11628,-0.091,-0.033
11629,-0.091,-0.004
11630,-0.105,0.029
11631,-0.111,0.047
11632,-0.122,0.040
11633,-0.132,0.018
11634,-0.135,0.000
11635,-0.125,-0.015
11636,-0.122,-0.022
11637,-0.118,-0.033
11638,-0.108,-0.044
11639,-0.098,-0.058
11640,-0.088,-0.080
11641,-0.074,-0.102
11642,-0.061,-0.113
11643,-0.061,-0.120
11644,-0.041,-0.131
11645,0.000,-0.127
11646,0.027,-0.120
11647,0.017,-0.113
11648,-0.017,-0.120
11649,-0.047,-0.131
11650,-0.064,-0.138
11651,-0.081,-0.135
11652,-0.091,-0.145
11653,-0.105,-0.153
11654,-0.108,-0.156
11655,-0.108,-0.153
11656,-0.105,-0.142
11657,-0.108,-0.124
11658,-0.122,-0.102
11659,-0.135,-0.080
11660,-0.145,-0.069
11661,-0.142,-0.076
11662,-0.145,-0.091
11663,-0.166,-0.098
11664,-0.176,-0.098
11665,-0.169,-0.087
11666,-0.166,-0.076
11667,-0.176,-0.069
11668,-0.182,-0.073
11669,-0.199,-0.076
11670,-0.213,-0.084
11671,-0.220,-0.087
11672,-0.216,-0.091
11673,-0.206,-0.080
11674,-0.189,-0.073
11675,-0.176,-0.058
11676,-0.169,-0.044
11677,-0.169,-0.025
11678,-0.162,0.004
11679,-0.149,0.033
11680,-0.135,0.062
11681,-0.128,0.091
11682,-0.125,0.109
11683,-0.098,0.109
11684,-0.027,0.069
11685,0.088,0.000
11686,0.236,-0.105
11687,0.372,-0.247
11688,0.507,-0.385
11689,0.615,-0.491
11690,0.605,-0.567
11691,0.476,-0.622
11692,0.291,-0.698
11693,0.108,-0.789
11694,-0.020,-0.844
11695,-0.142,-0.811
11696,-0.291,-0.724
11697,-0.480,-0.629
11698,-0.689,-0.531
11699,-0.878,-0.447
11700,-0.976,-0.382
11701,-0.997,-0.276
11702,-0.980,-0.127
11703,-0.959,0.007
11704,-0.983,0.131
11705,-1.024,0.247
11706,-1.034,0.342
11707,-1.007,0.447
11708,-0.966,0.571
11709,-0.936,0.680
11710,-0.922,0.735
11711,-0.926,0.756
11712,-0.929,0.775
11713,-0.946,0.807
11714,-0.966,0.829
11715,-0.986,0.840
11716,-0.997,0.840
11717,-0.986,0.818
11718,-0.959,0.771
11719,-0.912,0.720
11720,-0.861,0.658
11721,-0.818,0.582
11722,-0.780,0.487
11723,-0.726,0.345
11724,-0.649,0.204
11725,-0.564,0.131
11726,-0.483,0.105
11727,-0.405,0.095
11728,-0.331,0.073
11729,-0.277,0.036
11730,-0.260,0.000
11731,-0.250,-0.029
11732,-0.203,-0.047
11733,-0.152,-0.058
11734,-0.132,-0.073
11735,-0.142,-0.087
11736,-0.149,-0.102
11737,-0.152,-0.109
11738,-0.155,-0.109
11739,-0.155,-0.109
11740,-0.155,-0.116
11741,-0.152,-0.124
11742,-0.142,-0.131
11743,-0.132,-0.135
11744,-0.139,-0.138
11745,-0.155,-0.138
11746,-0.159,-0.153
11747,-0.135,-0.167
11748,-0.105,-0.182
11749,-0.084,-0.185
11750,-0.054,-0.175
11751,-0.037,-0.160
11752,-0.037,-0.153
11753,-0.061,-0.164
11754,-0.078,-0.185
11755,-0.074,-0.189
11756,-0.054,-0.189
11757,-0.034,-0.185
11758,-0.024,-0.193
11759,-0.010,-0.211
11760,0.007,-0.229
11761,0.000,-0.229
11762,-0.027,-0.233
11763,-0.044,-0.229
11764,-0.030,-0.233
11765,0.000,-0.255
11766,0.034,-0.273
11767,0.084,-0.273
11768,0.125,-0.269
11769,0.125,-0.276
11770,0.095,-0.302
11771,0.071,-0.324
11772,0.074,-0.342
11773,0.108,-0.349
11774,0.159,-0.349
11775,0.189,-0.360
11776,0.206,-0.385
11777,0.216,-0.415
11778,0.240,-0.429
11779,0.267,-0.444
11780,0.291,-0.458
11781,0.304,-0.462
11782,0.338,-0.476
11783,0.372,-0.502
11784,0.389,-0.520
11785,0.395,-0.531
11786,0.412,-0.535
11787,0.429,-0.535
11788,0.456,-0.545
11789,0.470,-0.556
11790,0.480,-0.556
11791,0.490,-0.545
11792,0.497,-0.531
11793,0.490,-0.513
11794,0.493,-0.502
11795,0.500,-0.487
11796,0.497,-0.473
11797,0.476,-0.440
11798,0.470,-0.396
11799,0.466,-0.353
11800,0.449,-0.324
11801,0.412,-0.284
11802,0.361,-0.255
11803,0.314,-0.225
11804,0.291,-0.185
11805,0.274,-0.142
11806,0.260,-0.113
11807,0.226,-0.098
11808,0.176,-0.091
11809,0.139,-0.076
11810,0.108,-0.055
11811,0.081,-0.025
11812,0.068,-0.011
11813,0.054,-0.007
11814,0.024,-0.011
11815,-0.003,-0.004
11816,-0.027,0.000
11817,-0.037,0.007
11818,-0.044,0.000
11819,-0.064,-0.004
11820,-0.081,-0.015
11821,-0.088,-0.011
11822,-0.088,-0.004
11823,-0.098,0.000
11824,-0.101,-0.004
11825,-0.098,-0.018
11826,-0.095,-0.033
11827,-0.101,-0.029
11828,-0.105,-0.022
11829,-0.111,-0.022
11830,-0.122,-0.025
11831,-0.125,-0.033
11832,-0.128,-0.029
11833,-0.132,-0.015
11834,-0.132,-0.007
11835,-0.135,-0.007
11836,-0.135,-0.025
11837,-0.145,-0.044
11838,-0.139,-0.055
11839,-0.128,-0.047
11840,-0.132,-0.036
11841,-0.152,-0.025
11842,-0.169,-0.033
11843,-0.169,-0.036
11844,-0.149,-0.044
11845,-0.125,-0.033
11846,-0.118,-0.025
11847,-0.115,-0.018
11848,-0.111,-0.018
11849,-0.125,-0.022
11850,-0.145,-0.029
11851,-0.162,-0.022
11852,-0.166,-0.011
11853,-0.172,0.000
11854,-0.172,-0.011
11855,-0.176,-0.033
11856,-0.186,-0.044
11857,-0.193,-0.036
11858,-0.176,-0.022
11859,-0.149,-0.007
11860,-0.125,-0.011
11861,-0.111,-0.029
11862,-0.111,-0.044
11863,-0.118,-0.044
11864,-0.132,-0.036
11865,-0.142,-0.029
11866,-0.145,-0.033
11867,-0.145,-0.036
11868,-0.145,-0.044
11869,-0.135,-0.040
11870,-0.118,-0.033
11871,-0.111,-0.029
11872,-0.118,-0.033
11873,-0.128,-0.040
11874,-0.135,-0.047
11875,-0.145,-0.044
11876,-0.145,-0.036
11877,-0.139,-0.033
11878,-0.132,-0.033
11879,-0.118,-0.036
11880,-0.105,-0.047
11881,-0.108,-0.040
11882,-0.115,-0.036
11883,-0.125,-0.040
11884,-0.142,-0.047
11885,-0.152,-0.058
11886,-0.149,-0.058
11887,-0.149,-0.047
11888,-0.145,-0.040
11889,-0.139,-0.029
11890,-0.132,-0.033
11891,-0.108,-0.044
11892,-0.084,-0.055
11893,-0.084,-0.047
11894,-0.088,-0.036
11895,-0.095,-0.029
11896,-0.101,-0.036
11897,-0.125,-0.044
11898,-0.142,-0.047
11899,-0.162,-0.047
11900,-0.169,-0.044
11901,-0.166,-0.044
11902,-0.152,-0.047
11903,-0.142,-0.047
11904,-0.122,-0.051
11905,-0.095,-0.047
11906,-0.074,-0.033
11907,-0.074,-0.025
11908,-0.081,-0.033
11909,-0.081,-0.044
11910,-0.081,-0.047
11911,-0.108,-0.040
11912,-0.145,-0.033
11913,-0.166,-0.033
11914,-0.159,-0.044
11915,-0.152,-0.058
11916,-0.155,-0.065
11917,-0.162,-0.051
11918,-0.155,-0.036
11919,-0.145,-0.025
11920,-0.142,-0.033
11921,-0.149,-0.047
11922,-0.145,-0.055
11923,-0.135,-0.044
11924,-0.115,-0.029
11925,-0.115,-0.022
11926,-0.135,-0.033
11927,-0.152,-0.040
11928,-0.155,-0.051
11929,-0.155,-0.044
11930,-0.149,-0.033
11931,-0.135,-0.025
11932,-0.142,-0.033
11933,-0.145,-0.036
11934,-0.135,-0.047
11935,-0.135,-0.047
11936,-0.142,-0.047
11937,-0.145,-0.044
11938,-0.135,-0.044
11939,-0.122,-0.044
11940,-0.098,-0.044
11941,-0.078,-0.040
11942,-0.068,-0.033
11943,-0.084,-0.025
11944,-0.098,-0.029
11945,-0.115,-0.036
11946,-0.139,-0.044
11947,-0.169,-0.036
11948,-0.176,-0.033
11949,-0.169,-0.033
11950,-0.166,-0.033
11951,-0.169,-0.033
11952,-0.159,-0.033
11953,-0.142,-0.033
11954,-0.132,-0.036
11955,-0.142,-0.040
11956,-0.145,-0.051
11957,-0.152,-0.055
11958,-0.149,-0.058
11959,-0.122,-0.047
11960,-0.091,-0.040
11961,-0.084,-0.033
11962,-0.091,-0.033
11963,-0.108,-0.040
11964,-0.139,-0.047
11965,-0.162,-0.036
11966,-0.159,-0.022
11967,-0.142,-0.011
11968,-0.128,-0.015
11969,-0.125,-0.029
11970,-0.115,-0.047
11971,-0.101,-0.051
11972,-0.091,-0.047
11973,-0.101,-0.040
11974,-0.128,-0.040
11975,-0.155,-0.047
11976,-0.155,-0.047
11977,-0.152,-0.036
11978,-0.155,-0.033
11979,-0.162,-0.029
11980,-0.162,-0.033
11981,-0.152,-0.040
11982,-0.132,-0.044
11983,-0.115,-0.033
11984,-0.122,-0.025
11985,-0.152,-0.015
11986,-0.162,-0.015
11987,-0.149,-0.029
11988,-0.135,-0.044
11989,-0.132,-0.047
11990,-0.118,-0.047
11991,-0.115,-0.047
11992,-0.118,-0.055
11993,-0.122,-0.055
11994,-0.128,-0.051
11995,-0.132,-0.036
11996,-0.128,-0.029
11997,-0.125,-0.025
11998,-0.111,-0.033
11999,-0.101,-0.044
12000,-0.101,-0.044
12001,-0.122,-0.029
12002,-0.145,-0.015
12003,-0.152,-0.011
12004,-0.152,-0.022
12005,-0.152,-0.036
12006,-0.152,-0.047
12007,-0.155,-0.044
12008,-0.159,-0.033
12009,-0.155,-0.022
12010,-0.135,-0.022
12011,-0.115,-0.029
12012,-0.095,-0.036
12013,-0.091,-0.036
12014,-0.115,-0.040
12015,-0.142,-0.040
12016,-0.145,-0.044
12017,-0.135,-0.040
12018,-0.115,-0.044
12019,-0.101,-0.040
12020,-0.095,-0.033
12021,-0.105,-0.022
12022,-0.122,-0.025
12023,-0.145,-0.033
12024,-0.152,-0.036
12025,-0.142,-0.033
12026,-0.115,-0.033
12027,-0.098,-0.025
12028,-0.101,-0.029
12029,-0.128,-0.033
12030,-0.145,-0.036
12031,-0.145,-0.033
12032,-0.125,-0.033
12033,-0.108,-0.033
12034,-0.101,-0.033
12035,-0.132,-0.044
12036,-0.149,-0.055
12037,-0.152,-0.047
12038,-0.145,-0.036
12039,-0.135,-0.025
12040,-0.135,-0.025
12041,-0.139,-0.033
12042,-0.145,-0.040
12043,-0.142,-0.033
12044,-0.128,-0.022
12045,-0.108,-0.011
12046,-0.081,-0.011
12047,-0.064,-0.022
12048,-0.071,-0.029
12049,-0.108,-0.029
12050,-0.142,-0.033
12051,-0.155,-0.040
12052,-0.149,-0.047
12053,-0.139,-0.051
12054,-0.128,-0.051
12055,-0.108,-0.036
12056,-0.095,-0.025
12057,-0.091,-0.015
12058,-0.088,-0.022
12059,-0.095,-0.033
12060,-0.115,-0.044
12061,-0.142,-0.040
12062,-0.149,-0.025
12063,-0.145,-0.015
12064,-0.142,-0.015
12065,-0.139,-0.025
12066,-0.125,-0.044
12067,-0.108,-0.033
12068,-0.095,-0.022
12069,-0.098,-0.004
12070,-0.091,0.004
12071,-0.068,0.022
12072,-0.057,0.033
12073,-0.071,0.044
12074,-0.084,0.055
12075,-0.084,0.058
12076,-0.068,0.055
12077,-0.061,0.055
12078,-0.074,0.051
12079,-0.084,0.044
12080,-0.088,0.036
12081,-0.084,0.025
12082,-0.064,0.015
12083,-0.051,0.004
12084,-0.047,-0.011
12085,-0.047,-0.022
12086,-0.027,-0.033
12087,-0.010,-0.040
12088,-0.007,-0.047
12089,-0.014,-0.051
12090,-0.017,-0.055
12091,-0.020,-0.055
12092,-0.024,-0.058
12093,-0.044,-0.069
12094,-0.057,-0.091
12095,-0.068,-0.109
12096,-0.081,-0.124
12097,-0.081,-0.124
12098,-0.064,-0.113
12099,-0.054,-0.091
12100,-0.057,-0.080
12101,-0.084,-0.076
12102,-0.111,-0.080
12103,-0.115,-0.080
12104,-0.095,-0.069
12105,-0.088,-0.058
12106,-0.095,-0.065
12107,-0.122,-0.069
12108,-0.135,-0.073
12109,-0.142,-0.065
12110,-0.145,-0.055
12111,-0.139,-0.040
12112,-0.125,-0.044
12113,-0.125,-0.058
12114,-0.145,-0.069
12115,-0.169,-0.076
12116,-0.176,-0.073
12117,-0.166,-0.065
12118,-0.142,-0.062
12119,-0.115,-0.047
12120,-0.101,-0.029
12121,-0.125,-0.007
12122,-0.145,0.015
12123,-0.169,0.047
12124,-0.179,0.073
12125,-0.162,0.091
12126,-0.115,0.102
12127,-0.061,0.102
12128,0.000,0.065
12129,0.101,-0.011
12130,0.260,-0.138
12131,0.432,-0.265
12132,0.605,-0.389
12133,0.743,-0.487
12134,0.774,-0.567
12135,0.686,-0.625
12136,0.581,-0.680
12137,0.490,-0.756
12138,0.389,-0.815
12139,0.230,-0.793
12140,0.024,-0.727
12141,-0.206,-0.644
12142,-0.432,-0.538
12143,-0.649,-0.436
12144,-0.780,-0.385
12145,-0.807,-0.298
12146,-0.801,-0.131
12147,-0.824,0.036
12148,-0.872,0.171
12149,-0.926,0.295
12150,-0.959,0.411
12151,-0.949,0.527
12152,-0.946,0.655
12153,-0.959,0.778
12154,-0.976,0.865
12155,-0.976,0.909
12156,-0.980,0.931
12157,-0.983,0.960
12158,-0.997,0.985
12159,-1.000,1.007
12160,-0.986,0.989
12161,-0.966,0.931
12162,-0.953,0.855
12163,-0.919,0.775
12164,-0.865,0.676
12165,-0.787,0.575
12166,-0.703,0.429
12167,-0.615,0.284
12168,-0.527,0.185
12169,-0.453,0.145
12170,-0.389,0.135
12171,-0.318,0.135
12172,-0.247,0.109
12173,-0.209,0.062
12174,-0.196,0.007
12175,-0.189,-0.015
12176,-0.172,-0.015
12177,-0.162,-0.011
12178,-0.162,-0.022
12179,-0.155,-0.036
12180,-0.128,-0.058
12181,-0.098,-0.069
12182,-0.074,-0.080
12183,-0.061,-0.087
12184,-0.057,-0.091
12185,-0.071,-0.098
12186,-0.084,-0.095
12187,-0.095,-0.087
12188,-0.098,-0.087
12189,-0.101,-0.091
12190,-0.101,-0.102
12191,-0.081,-0.116
12192,-0.057,-0.135
12193,-0.037,-0.138
12194,-0.027,-0.127
12195,-0.034,-0.124
12196,-0.044,-0.138
12197,-0.044,-0.149
12198,-0.024,-0.156
12199,-0.007,-0.149
12200,0.003,-0.135
12201,-0.010,-0.135
12202,-0.027,-0.149
12203,-0.034,-0.164
12204,-0.020,-0.175
12205,-0.007,-0.175
12206,0.007,-0.178
12207,0.017,-0.178
12208,0.020,-0.185
12209,0.037,-0.189
12210,0.064,-0.207
12211,0.078,-0.211
12212,0.088,-0.211
12213,0.101,-0.215
12214,0.108,-0.225
12215,0.115,-0.244
12216,0.132,-0.265
12217,0.155,-0.273
12218,0.196,-0.269
12219,0.220,-0.276
12220,0.230,-0.298
12221,0.236,-0.316
12222,0.250,-0.349
12223,0.257,-0.364
12224,0.264,-0.371
12225,0.291,-0.375
12226,0.341,-0.389
12227,0.395,-0.418
12228,0.432,-0.440
12229,0.429,-0.447
12230,0.426,-0.444
12231,0.436,-0.444
12232,0.466,-0.458
12233,0.507,-0.476
12234,0.551,-0.487
12235,0.561,-0.484
12236,0.547,-0.476
12237,0.547,-0.462
12238,0.564,-0.455
12239,0.564,-0.447
12240,0.561,-0.433
12241,0.551,-0.407
12242,0.547,-0.375
12243,0.537,-0.342
12244,0.527,-0.320
12245,0.507,-0.287
12246,0.473,-0.255
12247,0.436,-0.222
12248,0.395,-0.175
12249,0.345,-0.124
12250,0.294,-0.098
12251,0.250,-0.084
12252,0.226,-0.065
12253,0.226,-0.040
12254,0.236,-0.015
12255,0.230,0.000
12256,0.196,0.007
12257,0.135,0.004
12258,0.074,0.000
12259,0.051,0.004
12260,0.051,0.015
12261,0.030,0.022
12262,0.000,0.015
12263,-0.027,0.004
12264,-0.030,0.000
12265,-0.014,-0.004
12266,0.014,0.004
12267,0.020,0.015
12268,-0.010,0.004
12269,-0.047,-0.004
12270,-0.068,-0.011
12271,-0.074,-0.004
12272,-0.068,0.000
12273,-0.068,0.000
12274,-0.088,0.000
12275,-0.088,-0.011
12276,-0.057,-0.022
12277,-0.037,-0.025
12278,-0.034,-0.018
12279,-0.054,-0.011
12280,-0.081,-0.011
12281,-0.108,-0.015
12282,-0.122,-0.025
12283,-0.108,-0.025
12284,-0.088,-0.015
12285,-0.081,-0.011
12286,-0.078,-0.018
12287,-0.078,-0.025
12288,-0.084,-0.033
12289,-0.091,-0.025
12290,-0.091,-0.015
12291,-0.088,-0.004
12292,-0.078,-0.007
12293,-0.081,-0.015
12294,-0.088,-0.022
12295,-0.091,-0.015
12296,-0.078,-0.004
12297,-0.084,0.000
12298,-0.091,0.000
12299,-0.101,-0.004
12300,-0.101,-0.011
12301,-0.095,-0.015
12302,-0.088,-0.011
12303,-0.088,-0.007
12304,-0.088,-0.015
12305,-0.074,-0.022
12306,-0.061,-0.025
12307,-0.061,-0.015
12308,-0.081,-0.007
12309,-0.098,-0.004
12310,-0.098,-0.011
12311,-0.098,-0.011
12312,-0.095,-0.018
12313,-0.091,-0.022
12314,-0.091,-0.022
12315,-0.101,-0.015
12316,-0.101,-0.022
12317,-0.108,-0.025
12318,-0.122,-0.033
12319,-0.145,-0.025
12320,-0.145,-0.015
12321,-0.105,-0.004
12322,-0.047,-0.004
12323,-0.024,-0.015
12324,-0.041,-0.025
12325,-0.084,-0.022
12326,-0.105,-0.011
12327,-0.105,-0.004
12328,-0.084,-0.007
12329,-0.078,-0.011
12330,-0.081,-0.018
12331,-0.091,-0.011
12332,-0.098,0.000
12333,-0.098,0.004
12334,-0.091,0.000
12335,-0.108,-0.015
12336,-0.122,-0.022
12337,-0.118,-0.015
12338,-0.088,-0.004
12339,-0.064,0.000
12340,-0.054,0.000
12341,-0.051,-0.004
12342,-0.044,-0.015
12343,-0.054,-0.015
12344,-0.061,-0.004
12345,-0.084,0.000
12346,-0.118,-0.007
12347,-0.145,-0.022
12348,-0.155,-0.036
12349,-0.142,-0.036
12350,-0.115,-0.033
12351,-0.098,-0.025
12352,-0.098,-0.018
12353,-0.108,-0.018
12354,-0.111,-0.022
12355,-0.105,-0.025
12356,-0.081,-0.022
12357,-0.068,-0.015
12358,-0.051,-0.018
12359,-0.044,-0.025
12360,-0.051,-0.033
12361,-0.057,-0.029
12362,-0.088,-0.018
12363,-0.132,-0.007
12364,-0.166,-0.007
12365,-0.176,-0.015
12366,-0.155,-0.025
12367,-0.122,-0.029
12368,-0.095,-0.025
12369,-0.088,-0.015
12370,-0.084,-0.011
12371,-0.088,-0.011
12372,-0.101,-0.015
12373,-0.115,-0.011
12374,-0.115,-0.004
12375,-0.098,-0.004
12376,-0.091,-0.015
12377,-0.098,-0.033
12378,-0.118,-0.047
12379,-0.125,-0.047
12380,-0.105,-0.044
12381,-0.091,-0.033
12382,-0.101,-0.029
12383,-0.125,-0.029
12384,-0.128,-0.033
12385,-0.125,-0.025
12386,-0.118,-0.022
12387,-0.098,-0.022
12388,-0.088,-0.022
12389,-0.095,-0.025
12390,-0.105,-0.033
12391,-0.118,-0.025
12392,-0.122,-0.015
12393,-0.118,-0.004
12394,-0.101,-0.011
12395,-0.084,-0.022
12396,-0.081,-0.033
12397,-0.098,-0.033
12398,-0.115,-0.025
12399,-0.125,-0.015
12400,-0.118,-0.015
12401,-0.108,-0.018
12402,-0.105,-0.022
12403,-0.115,-0.018
12404,-0.122,-0.022
12405,-0.122,-0.025
12406,-0.122,-0.036
12407,-0.108,-0.047
12408,-0.088,-0.051
12409,-0.088,-0.044
12410,-0.095,-0.033
12411,-0.095,-0.022
12412,-0.081,-0.022
12413,-0.078,-0.025
12414,-0.074,-0.036
12415,-0.088,-0.033
12416,-0.115,-0.022
12417,-0.135,-0.015
12418,-0.132,-0.015
12419,-0.118,-0.018
12420,-0.098,-0.025
12421,-0.084,-0.025
12422,-0.074,-0.018
12423,-0.078,-0.015
12424,-0.084,-0.018
12425,-0.095,-0.033
12426,-0.101,-0.044
12427,-0.095,-0.047
12428,-0.078,-0.040
12429,-0.074,-0.033
12430,-0.074,-0.033
12431,-0.088,-0.036
12432,-0.105,-0.036
12433,-0.125,-0.033
12434,-0.132,-0.029
12435,-0.132,-0.022
12436,-0.135,-0.022
12437,-0.132,-0.029
12438,-0.118,-0.036
12439,-0.098,-0.036
12440,-0.084,-0.025
12441,-0.091,-0.015
12442,-0.101,-0.015
12443,-0.108,-0.022
12444,-0.101,-0.033
12445,-0.095,-0.029
12446,-0.081,-0.022
12447,-0.088,-0.015
12448,-0.108,-0.025
12449,-0.122,-0.036
12450,-0.118,-0.051
12451,-0.101,-0.047
12452,-0.091,-0.036
12453,-0.101,-0.025
12454,-0.111,-0.025
12455,-0.128,-0.029
12456,-0.135,-0.036
12457,-0.122,-0.036
12458,-0.101,-0.025
12459,-0.088,-0.022
12460,-0.081,-0.022
12461,-0.081,-0.022
12462,-0.074,-0.011
12463,-0.071,0.011
12464,-0.074,0.033
12465,-0.088,0.047
12466,-0.091,0.047
12467,-0.074,0.036
12468,-0.054,0.022
12469,-0.047,0.022
12470,-0.051,0.022
12471,-0.064,0.015
