'sample interval','ECG','ECG'
12275,-0.417,-0.003
12276,-0.413,-0.010
12277,-0.400,0.005
12278,-0.390,0.005
12279,-0.387,0.015
12280,-0.377,0.022
12281,-0.377,0.018
12282,-0.373,0.018
12283,-0.373,0.003
12284,-0.377,0.000
12285,-0.383,0.000
12286,-0.397,-0.005
12287,-0.387,0.000
12288,-0.387,0.000
12289,-0.387,0.005
12290,-0.373,0.015
12291,-0.377,0.010
12292,-0.370,0.018
12293,-0.373,0.010
12294,-0.380,0.010
12295,-0.380,0.005
12296,-0.397,0.003
12297,-0.397,0.000
12298,-0.403,0.000
12299,-0.407,0.000
12300,-0.407,0.005
12301,-0.397,0.003
12302,-0.387,0.005
12303,-0.390,0.007
12304,-0.383,0.018
12305,-0.380,0.010
12306,-0.393,0.013
12307,-0.390,0.007
12308,-0.393,0.000
12309,-0.390,0.003
12310,-0.397,-0.005
12311,-0.403,0.000
12312,-0.413,0.000
12313,-0.407,0.007
12314,-0.397,0.018
12315,-0.387,0.018
12316,-0.387,0.022
12317,-0.383,0.020
12318,-0.380,0.005
12319,-0.380,0.005
12320,-0.380,-0.005
12321,-0.387,-0.003
12322,-0.397,-0.007
12323,-0.407,-0.010
12324,-0.410,0.000
12325,-0.413,0.000
12326,-0.397,0.018
12327,-0.387,0.020
12328,-0.387,0.028
12329,-0.373,0.035
12330,-0.373,0.035
12331,-0.353,0.033
12332,-0.373,0.025
12333,-0.380,0.030
12334,-0.380,0.018
12335,-0.383,0.025
12336,-0.377,0.030
12337,-0.367,0.035
12338,-0.357,0.040
12339,-0.350,0.043
12340,-0.343,0.040
12341,-0.350,0.030
12342,-0.350,0.015
12343,-0.350,0.000
12344,-0.347,-0.030
12345,-0.340,-0.040
12346,-0.330,-0.040
12347,-0.330,-0.055
12348,-0.320,-0.050
12349,-0.317,-0.040
12350,-0.313,-0.037
12351,-0.310,-0.030
12352,-0.313,-0.040
12353,-0.333,-0.052
12354,-0.367,-0.070
12355,-0.373,-0.065
12356,-0.377,-0.080
12357,-0.393,-0.075
12358,-0.380,-0.060
12359,-0.377,-0.052
12360,-0.373,-0.043
12361,-0.350,-0.033
12362,-0.343,-0.010
12363,-0.347,0.000
12364,-0.363,0.007
12365,-0.397,0.005
12366,-0.420,0.000
12367,-0.433,0.000
12368,-0.457,-0.020
12369,-0.467,-0.028
12370,-0.460,-0.035
12371,-0.467,-0.035
12372,-0.473,-0.025
12373,-0.467,-0.020
12374,-0.470,-0.015
12375,-0.473,-0.005
12376,-0.467,-0.013
12377,-0.450,-0.010
12378,-0.443,-0.018
12379,-0.443,-0.013
12380,-0.440,-0.020
12381,-0.443,-0.025
12382,-0.443,-0.018
12383,-0.447,-0.028
12384,-0.457,-0.022
12385,-0.443,-0.010
12386,-0.443,-0.013
12387,-0.433,-0.007
12388,-0.433,-0.007
12389,-0.443,-0.013
12390,-0.433,-0.007
12391,-0.440,-0.013
12392,-0.440,-0.010
12393,-0.453,-0.015
12394,-0.457,-0.013
12395,-0.457,-0.013
12396,-0.470,-0.015
12397,-0.450,-0.005
12398,-0.447,-0.003
12399,-0.437,0.005
12400,-0.430,0.003
12401,-0.433,0.005
12402,-0.437,0.003
12403,-0.433,0.000
12404,-0.443,0.000
12405,-0.447,-0.007
12406,-0.453,0.005
12407,-0.463,0.013
12408,-0.463,0.048
12409,-0.450,0.092
12410,-0.450,0.138
12411,-0.460,0.185
12412,-0.467,0.228
12413,-0.483,0.265
12414,-0.480,0.278
12415,-0.500,0.275
12416,-0.493,0.273
12417,-0.487,0.282
12418,-0.497,0.325
12419,-0.503,0.378
12420,-0.530,0.420
12421,-0.547,0.445
12422,-0.550,0.415
12423,-0.543,0.333
12424,-0.497,0.175
12425,-0.420,-0.013
12426,-0.277,-0.203
12427,-0.103,-0.312
12428,0.060,-0.292
12429,0.213,-0.182
12430,0.303,-0.045
12431,0.333,0.037
12432,0.267,0.048
12433,0.107,0.013
12434,-0.163,-0.058
12435,-0.503,-0.105
12436,-0.800,-0.133
12437,-1.040,-0.140
12438,-1.150,-0.110
12439,-1.150,-0.098
12440,-1.087,-0.070
12441,-0.987,-0.070
12442,-0.893,-0.062
12443,-0.807,-0.052
12444,-0.750,-0.048
12445,-0.700,-0.035
12446,-0.653,-0.030
12447,-0.613,-0.018
12448,-0.560,-0.007
12449,-0.540,-0.010
12450,-0.517,-0.010
12451,-0.503,-0.020
12452,-0.500,-0.028
12453,-0.497,-0.035
12454,-0.497,-0.040
12455,-0.493,-0.030
12456,-0.490,-0.025
12457,-0.467,-0.018
12458,-0.447,-0.013
12459,-0.430,-0.015
12460,-0.403,-0.010
12461,-0.393,-0.022
12462,-0.390,-0.020
12463,-0.383,-0.028
12464,-0.387,-0.035
12465,-0.387,-0.035
12466,-0.373,-0.035
12467,-0.367,-0.037
12468,-0.363,-0.040
12469,-0.363,-0.030
12470,-0.350,-0.028
12471,-0.350,-0.022
12472,-0.337,-0.015
12473,-0.327,-0.018
12474,-0.320,-0.022
12475,-0.303,-0.030
12476,-0.310,-0.048
12477,-0.310,-0.058
12478,-0.307,-0.052
12479,-0.303,-0.045
12480,-0.310,-0.040
12481,-0.310,-0.040
12482,-0.297,-0.035
12483,-0.290,-0.035
12484,-0.267,-0.028
12485,-0.257,-0.035
12486,-0.257,-0.045
12487,-0.257,-0.045
12488,-0.263,-0.055
12489,-0.250,-0.048
12490,-0.257,-0.052
12491,-0.257,-0.050
12492,-0.257,-0.055
12493,-0.247,-0.048
12494,-0.227,-0.048
12495,-0.230,-0.052
12496,-0.223,-0.052
12497,-0.223,-0.055
12498,-0.227,-0.055
12499,-0.230,-0.060
12500,-0.240,-0.075
12501,-0.233,-0.070
12502,-0.230,-0.077
12503,-0.233,-0.085
12504,-0.217,-0.080
12505,-0.210,-0.072
12506,-0.200,-0.075
12507,-0.187,-0.065
12508,-0.163,-0.058
12509,-0.167,-0.060
12510,-0.170,-0.070
12511,-0.180,-0.070
12512,-0.187,-0.092
12513,-0.190,-0.098
12514,-0.167,-0.092
12515,-0.167,-0.098
12516,-0.157,-0.087
12517,-0.150,-0.080
12518,-0.140,-0.075
12519,-0.133,-0.070
12520,-0.117,-0.068
12521,-0.103,-0.077
12522,-0.110,-0.075
12523,-0.117,-0.077
12524,-0.110,-0.087
12525,-0.117,-0.085
12526,-0.117,-0.092
12527,-0.113,-0.095
12528,-0.107,-0.092
12529,-0.123,-0.090
12530,-0.093,-0.070
12531,-0.087,-0.062
12532,-0.097,-0.070
12533,-0.083,-0.060
12534,-0.093,-0.072
12535,-0.093,-0.080
12536,-0.093,-0.090
12537,-0.113,-0.095
12538,-0.113,-0.087
12539,-0.107,-0.075
12540,-0.110,-0.072
12541,-0.103,-0.065
12542,-0.093,-0.050
12543,-0.083,-0.048
12544,-0.083,-0.045
12545,-0.097,-0.040
12546,-0.100,-0.040
12547,-0.090,-0.030
12548,-0.093,-0.035
12549,-0.120,-0.033
12550,-0.130,-0.028
12551,-0.140,-0.037
12552,-0.157,-0.025
12553,-0.143,-0.018
12554,-0.157,-0.005
12555,-0.157,0.005
12556,-0.170,0.013
12557,-0.200,0.013
12558,-0.213,0.007
12559,-0.220,0.005
12560,-0.233,-0.005
12561,-0.247,-0.005
12562,-0.263,-0.005
12563,-0.277,0.000
12564,-0.287,0.000
12565,-0.283,0.013
12566,-0.290,0.018
12567,-0.290,0.022
12568,-0.293,0.028
12569,-0.303,0.033
12570,-0.307,0.030
12571,-0.327,0.030
12572,-0.340,0.030
12573,-0.360,0.018
12574,-0.373,0.025
12575,-0.383,0.025
12576,-0.393,0.025
12577,-0.390,0.035
12578,-0.397,0.037
12579,-0.397,0.040
12580,-0.397,0.045
12581,-0.403,0.052
12582,-0.407,0.060
12583,-0.403,0.050
12584,-0.423,0.048
12585,-0.440,0.045
12586,-0.437,0.050
12587,-0.433,0.058
12588,-0.440,0.058
12589,-0.430,0.062
12590,-0.430,0.072
12591,-0.420,0.087
12592,-0.410,0.075
12593,-0.430,0.070
12594,-0.427,0.077
12595,-0.427,0.070
12596,-0.447,0.062
12597,-0.450,0.062
12598,-0.450,0.077
12599,-0.443,0.075
12600,-0.457,0.077
12601,-0.450,0.100
12602,-0.453,0.092
12603,-0.453,0.102
12604,-0.447,0.110
12605,-0.450,0.095
12606,-0.447,0.105
12607,-0.453,0.095
12608,-0.467,0.090
12609,-0.473,0.098
12610,-0.477,0.092
12611,-0.483,0.090
12612,-0.487,0.087
12613,-0.483,0.092
12614,-0.480,0.095
12615,-0.473,0.098
12616,-0.457,0.102
12617,-0.467,0.098
12618,-0.460,0.098
12619,-0.473,0.083
12620,-0.487,0.080
12621,-0.483,0.072
12622,-0.493,0.062
12623,-0.500,0.075
12624,-0.490,0.072
12625,-0.480,0.075
12626,-0.473,0.077
12627,-0.483,0.080
12628,-0.467,0.077
12629,-0.473,0.072
12630,-0.487,0.087
12631,-0.467,0.075
12632,-0.477,0.060
12633,-0.480,0.058
12634,-0.473,0.052
12635,-0.477,0.052
12636,-0.473,0.052
12637,-0.473,0.048
12638,-0.467,0.055
12639,-0.460,0.065
12640,-0.450,0.062
12641,-0.450,0.062
12642,-0.457,0.058
12643,-0.463,0.052
12644,-0.473,0.037
12645,-0.467,0.035
12646,-0.467,0.025
12647,-0.477,0.028
12648,-0.477,0.028
12649,-0.477,0.045
12650,-0.467,0.050
12651,-0.467,0.052
12652,-0.467,0.052
12653,-0.453,0.040
12654,-0.467,0.035
12655,-0.470,0.028
12656,-0.480,0.018
12657,-0.480,0.025
12658,-0.480,0.018
12659,-0.490,0.028
12660,-0.480,0.033
12661,-0.473,0.035
12662,-0.467,0.037
12663,-0.457,0.035
12664,-0.457,0.037
12665,-0.450,0.030
12666,-0.450,0.033
12667,-0.447,0.040
12668,-0.467,0.028
12669,-0.467,0.028
12670,-0.467,0.030
12671,-0.480,0.018
12672,-0.473,0.022
12673,-0.467,0.028
12674,-0.457,0.037
12675,-0.450,0.037
12676,-0.443,0.045
12677,-0.440,0.043
12678,-0.433,0.030
12679,-0.450,0.028
12680,-0.470,0.018
12681,-0.470,0.020
12682,-0.470,0.013
12683,-0.477,0.010
12684,-0.470,0.018
12685,-0.467,0.022
12686,-0.453,0.033
12687,-0.447,0.028
12688,-0.443,0.035
12689,-0.447,0.035
12690,-0.443,0.028
12691,-0.443,0.025
12692,-0.453,0.020
12693,-0.470,0.015
12694,-0.460,0.010
12695,-0.470,0.007
12696,-0.460,0.010
12697,-0.450,0.020
12698,-0.443,0.022
12699,-0.433,0.028
12700,-0.433,0.033
12701,-0.433,0.037
12702,-0.427,0.022
12703,-0.430,0.018
12704,-0.447,0.018
12705,-0.457,0.005
12706,-0.460,0.007
12707,-0.467,0.000
12708,-0.473,0.010
12709,-0.467,0.022
12710,-0.460,0.022
12711,-0.447,0.028
12712,-0.447,0.022
12713,-0.443,0.018
12714,-0.443,0.010
12715,-0.450,0.015
12716,-0.447,0.005
12717,-0.447,0.005
12718,-0.453,0.005
12719,-0.457,0.000
12720,-0.467,0.005
12721,-0.457,0.003
12722,-0.457,0.005
12723,-0.457,0.018
12724,-0.443,0.018
12725,-0.433,0.022
12726,-0.423,0.028
12727,-0.430,0.022
12728,-0.437,0.018
12729,-0.443,0.007
12730,-0.430,0.020
12731,-0.427,0.022
12732,-0.430,0.035
12733,-0.407,0.040
12734,-0.397,0.052
12735,-0.387,0.062
12736,-0.373,0.070
12737,-0.370,0.060
12738,-0.367,0.045
12739,-0.380,0.037
12740,-0.380,0.035
12741,-0.390,0.028
12742,-0.393,0.028
12743,-0.397,0.010
12744,-0.407,0.010
12745,-0.397,0.013
12746,-0.373,-0.005
12747,-0.363,-0.010
12748,-0.343,-0.015
12749,-0.343,-0.022
12750,-0.327,-0.022
12751,-0.330,-0.035
12752,-0.337,-0.035
12753,-0.343,-0.043
12754,-0.367,-0.045
12755,-0.373,-0.055
12756,-0.403,-0.062
12757,-0.393,-0.045
12758,-0.390,-0.035
12759,-0.380,-0.020
12760,-0.360,-0.010
12761,-0.350,-0.005
12762,-0.333,0.000
12763,-0.333,-0.010
12764,-0.350,0.000
12765,-0.370,-0.005
12766,-0.403,-0.005
12767,-0.430,-0.005
12768,-0.457,-0.007
12769,-0.473,0.000
12770,-0.463,-0.003
12771,-0.457,-0.005
12772,-0.437,-0.005
12773,-0.433,-0.007
12774,-0.430,-0.005
12775,-0.427,-0.007
12776,-0.450,-0.007
12777,-0.453,-0.010
12778,-0.467,-0.013
12779,-0.463,-0.013
12780,-0.467,-0.018
12781,-0.457,-0.005
12782,-0.450,0.000
12783,-0.437,0.005
12784,-0.427,0.018
12785,-0.427,0.005
12786,-0.433,0.005
12787,-0.427,-0.003
12788,-0.437,-0.015
12789,-0.437,-0.020
12790,-0.433,-0.025
12791,-0.440,-0.018
12792,-0.433,-0.005
12793,-0.427,0.000
12794,-0.417,0.005
12795,-0.413,0.005
12796,-0.407,0.010
12797,-0.413,0.000
12798,-0.410,0.000
12799,-0.407,-0.013
12800,-0.413,-0.010
12801,-0.407,0.000
12802,-0.410,-0.005
12803,-0.410,0.000
12804,-0.407,0.007
12805,-0.403,0.018
12806,-0.397,0.022
12807,-0.387,0.037
12808,-0.380,0.062
12809,-0.383,0.087
12810,-0.393,0.140
12811,-0.403,0.182
12812,-0.433,0.220
12813,-0.443,0.245
12814,-0.457,0.255
12815,-0.453,0.278
12816,-0.453,0.318
12817,-0.453,0.378
12818,-0.450,0.420
12819,-0.450,0.430
12820,-0.433,0.385
12821,-0.403,0.255
12822,-0.327,0.087
12823,-0.173,-0.115
12824,-0.010,-0.285
12825,0.183,-0.343
12826,0.353,-0.260
12827,0.453,-0.087
12828,0.500,0.062
12829,0.507,0.145
12830,0.450,0.145
12831,0.333,0.072
12832,0.117,-0.020
12833,-0.180,-0.102
12834,-0.520,-0.158
12835,-0.817,-0.158
12836,-1.033,-0.150
12837,-1.113,-0.110
12838,-1.090,-0.090
12839,-1.017,-0.070
12840,-0.910,-0.060
12841,-0.810,-0.048
12842,-0.717,-0.040
12843,-0.657,-0.030
12844,-0.613,-0.028
12845,-0.573,-0.028
12846,-0.533,-0.035
12847,-0.500,-0.037
12848,-0.467,-0.045
12849,-0.447,-0.045
12850,-0.433,-0.048
12851,-0.427,-0.045
12852,-0.407,-0.035
12853,-0.397,-0.022
12854,-0.373,-0.022
12855,-0.340,-0.018
12856,-0.327,-0.025
12857,-0.307,-0.037
12858,-0.310,-0.040
12859,-0.297,-0.040
12860,-0.293,-0.043
12861,-0.307,-0.043
12862,-0.287,-0.050
12863,-0.290,-0.058
12864,-0.297,-0.052
12865,-0.280,-0.045
12866,-0.263,-0.045
12867,-0.257,-0.052
12868,-0.247,-0.045
12869,-0.240,-0.045
12870,-0.233,-0.055
12871,-0.227,-0.055
12872,-0.240,-0.072
12873,-0.240,-0.070
12874,-0.237,-0.077
12875,-0.243,-0.077
12876,-0.240,-0.060
12877,-0.220,-0.060
12878,-0.203,-0.052
12879,-0.200,-0.052
12880,-0.187,-0.050
12881,-0.183,-0.052
12882,-0.180,-0.070
12883,-0.190,-0.075
12884,-0.173,-0.072
12885,-0.177,-0.080
12886,-0.170,-0.085
12887,-0.177,-0.087
12888,-0.180,-0.087
12889,-0.170,-0.087
12890,-0.153,-0.090
12891,-0.147,-0.087
12892,-0.127,-0.075
12893,-0.123,-0.080
12894,-0.127,-0.085
12895,-0.123,-0.077
12896,-0.130,-0.100
12897,-0.130,-0.098
12898,-0.117,-0.098
12899,-0.113,-0.113
12900,-0.103,-0.107
12901,-0.090,-0.102
12902,-0.070,-0.092
12903,-0.057,-0.087
12904,-0.047,-0.087
12905,-0.047,-0.092
12906,-0.047,-0.100
12907,-0.043,-0.105
12908,-0.040,-0.120
12909,-0.057,-0.117
12910,-0.047,-0.122
12911,-0.057,-0.107
12912,-0.040,-0.107
12913,-0.030,-0.100
12914,-0.010,-0.105
12915,-0.010,-0.102
12916,0.003,-0.102
12917,0.007,-0.105
12918,0.013,-0.098
12919,0.003,-0.105
12920,0.010,-0.102
12921,0.007,-0.115
12922,-0.007,-0.117
12923,0.000,-0.117
12924,0.000,-0.115
12925,0.007,-0.102
12926,0.000,-0.098
12927,0.020,-0.087
12928,0.027,-0.087
12929,0.023,-0.083
12930,0.020,-0.087
12931,0.017,-0.102
12932,0.020,-0.100
12933,0.010,-0.110
12934,0.007,-0.105
12935,0.000,-0.098
12936,0.000,-0.087
12937,0.007,-0.068
12938,0.020,-0.075
12939,0.020,-0.062
12940,0.033,-0.055
12941,0.023,-0.065
12942,0.027,-0.058
12943,0.023,-0.060
12944,0.000,-0.052
12945,-0.017,-0.058
12946,-0.027,-0.052
12947,-0.027,-0.040
12948,-0.047,-0.035
12949,-0.037,-0.022
12950,-0.040,-0.022
12951,-0.047,-0.007
12952,-0.043,0.000
12953,-0.047,0.000
12954,-0.060,0.007
12955,-0.077,-0.005
12956,-0.113,-0.005
12957,-0.117,-0.007
12958,-0.127,-0.013
12959,-0.140,-0.010
12960,-0.143,0.000
12961,-0.140,0.013
12962,-0.153,0.018
12963,-0.157,0.028
12964,-0.163,0.030
12965,-0.177,0.025
12966,-0.187,0.033
12967,-0.200,0.025
12968,-0.203,0.022
12969,-0.223,0.028
12970,-0.237,0.030
12971,-0.240,0.033
12972,-0.243,0.033
12973,-0.247,0.037
12974,-0.243,0.037
12975,-0.247,0.048
12976,-0.237,0.060
12977,-0.240,0.058
12978,-0.243,0.062
12979,-0.250,0.058
12980,-0.280,0.062
12981,-0.273,0.058
12982,-0.277,0.048
12983,-0.287,0.052
12984,-0.287,0.062
12985,-0.290,0.070
12986,-0.277,0.075
12987,-0.280,0.075
12988,-0.277,0.087
12989,-0.270,0.080
12990,-0.280,0.072
12991,-0.287,0.070
12992,-0.303,0.062
12993,-0.310,0.065
12994,-0.317,0.058
12995,-0.323,0.075
12996,-0.310,0.077
12997,-0.310,0.075
12998,-0.310,0.080
12999,-0.310,0.080
13000,-0.303,0.083
13001,-0.297,0.080
13002,-0.327,0.087
13003,-0.320,0.087
13004,-0.333,0.070
13005,-0.340,0.070
13006,-0.337,0.070
13007,-0.357,0.060
13008,-0.357,0.060
13009,-0.357,0.070
13010,-0.350,0.087
13011,-0.340,0.080
13012,-0.350,0.087
13013,-0.340,0.085
13014,-0.347,0.070
13015,-0.340,0.062
13016,-0.350,0.052
13017,-0.353,0.055
13018,-0.350,0.055
13019,-0.357,0.052
13020,-0.357,0.060
13021,-0.350,0.062
13022,-0.347,0.070
13023,-0.343,0.058
13024,-0.343,0.068
13025,-0.330,0.068
13026,-0.327,0.058
13027,-0.327,0.052
13028,-0.333,0.040
13029,-0.343,0.040
13030,-0.353,0.045
13031,-0.357,0.040
13032,-0.350,0.040
13033,-0.337,0.043
13034,-0.320,0.037
13035,-0.320,0.040
13036,-0.313,0.045
13037,-0.300,0.052
13038,-0.300,0.045
13039,-0.303,0.030
13040,-0.310,0.018
13041,-0.327,0.015
13042,-0.320,0.018
13043,-0.347,0.013
13044,-0.343,0.025
13045,-0.337,0.022
13046,-0.340,0.025
13047,-0.320,0.025
13048,-0.303,0.028
13049,-0.300,0.028
13050,-0.293,0.020
13051,-0.307,0.018
13052,-0.307,0.010
13053,-0.323,0.010
13054,-0.313,0.010
13055,-0.313,0.007
13056,-0.310,0.005
13057,-0.303,0.005
13058,-0.307,0.013
13059,-0.297,0.015
13060,-0.297,0.018
13061,-0.303,0.022
13062,-0.300,0.015
13063,-0.307,0.007
13064,-0.310,-0.005
13065,-0.317,-0.005
13066,-0.313,-0.003
13067,-0.320,-0.005
13068,-0.327,0.005
13069,-0.320,0.007
13070,-0.313,0.015
13071,-0.297,0.020
13072,-0.287,0.010
13073,-0.287,0.013
13074,-0.287,0.010
13075,-0.293,0.003
13076,-0.293,0.005
13077,-0.303,-0.003
13078,-0.307,0.005
13079,-0.310,0.000
13080,-0.317,0.000
13081,-0.310,0.010
13082,-0.310,0.005
13083,-0.303,0.010
13084,-0.293,0.010
13085,-0.293,0.010
13086,-0.293,0.015
13087,-0.307,0.005
13088,-0.310,0.000
13089,-0.317,-0.007
13090,-0.320,-0.007
13091,-0.320,-0.010
13092,-0.327,-0.010
13093,-0.317,-0.003
13094,-0.313,0.000
13095,-0.317,0.007
13096,-0.310,0.010
13097,-0.300,0.005
13098,-0.300,0.000
13099,-0.300,-0.005
13100,-0.313,-0.005
13101,-0.320,-0.010
13102,-0.317,-0.007
13103,-0.313,-0.005
13104,-0.310,-0.005
13105,-0.297,0.003
13106,-0.287,0.000
13107,-0.283,0.003
13108,-0.273,0.000
13109,-0.273,0.000
13110,-0.277,0.005
13111,-0.287,0.000
13112,-0.293,-0.005
13113,-0.303,-0.010
13114,-0.303,-0.010
13115,-0.303,0.000
13116,-0.293,0.000
13117,-0.287,0.003
13118,-0.280,0.013
13119,-0.277,0.018
13120,-0.263,0.022
13121,-0.263,0.018
13122,-0.267,0.010
13123,-0.270,0.007
13124,-0.273,0.010
13125,-0.270,0.010
13126,-0.270,0.010
13127,-0.273,0.010
13128,-0.273,0.018
13129,-0.263,0.035
13130,-0.247,0.035
13131,-0.237,0.048
13132,-0.227,0.050
13133,-0.230,0.035
13134,-0.233,0.028
13135,-0.227,0.018
13136,-0.253,0.005
13137,-0.257,0.000
13138,-0.263,-0.013
13139,-0.250,-0.025
13140,-0.233,-0.028
13141,-0.213,-0.028
13142,-0.200,-0.028
13143,-0.193,-0.035
13144,-0.177,-0.020
13145,-0.183,-0.035
13146,-0.180,-0.037
13147,-0.187,-0.048
13148,-0.213,-0.077
13149,-0.230,-0.087
13150,-0.243,-0.087
13151,-0.260,-0.083
13152,-0.257,-0.070
13153,-0.240,-0.045
13154,-0.217,-0.020
13155,-0.203,-0.018
13156,-0.193,0.000
13157,-0.207,0.000
13158,-0.240,0.000
13159,-0.253,0.003
13160,-0.297,-0.013
13161,-0.317,-0.015
13162,-0.337,-0.022
13163,-0.357,-0.022
13164,-0.343,-0.022
13165,-0.340,-0.020
13166,-0.330,-0.015
13167,-0.317,-0.007
13168,-0.323,-0.005
13169,-0.320,0.000
13170,-0.320,-0.010
13171,-0.320,-0.010
13172,-0.333,-0.035
13173,-0.337,-0.028
13174,-0.330,-0.028
13175,-0.337,-0.028
13176,-0.330,-0.018
13177,-0.323,-0.010
13178,-0.310,0.000
13179,-0.307,0.005
13180,-0.303,0.003
13181,-0.303,0.007
13182,-0.310,0.000
13183,-0.303,-0.005
13184,-0.313,-0.022
13185,-0.327,-0.022
13186,-0.317,-0.028
13187,-0.320,-0.030
13188,-0.317,-0.020
13189,-0.303,-0.018
13190,-0.303,-0.018
13191,-0.293,-0.005
13192,-0.293,-0.010
13193,-0.287,0.000
13194,-0.280,-0.013
13195,-0.293,-0.013
13196,-0.293,-0.020
13197,-0.310,-0.018
13198,-0.303,-0.020
13199,-0.310,-0.015
13200,-0.310,-0.005
13201,-0.290,0.005
13202,-0.283,0.022
13203,-0.283,0.040
13204,-0.287,0.075
13205,-0.293,0.120
13206,-0.310,0.150
13207,-0.333,0.195
13208,-0.357,0.225
13209,-0.383,0.233
13210,-0.387,0.250
13211,-0.383,0.253
13212,-0.373,0.285
13213,-0.360,0.338
13214,-0.363,0.390
13215,-0.373,0.427
13216,-0.383,0.422
13217,-0.387,0.360
13218,-0.367,0.212
13219,-0.290,0.000
13220,-0.153,-0.217
13221,-0.010,-0.375
13222,0.187,-0.380
13223,0.343,-0.273
13224,0.447,-0.105
13225,0.503,0.015
13226,0.480,0.062
13227,0.370,0.043
13228,0.170,-0.030
13229,-0.123,-0.098
13230,-0.443,-0.138
13231,-0.740,-0.145
13232,-0.930,-0.125
13233,-1.003,-0.110
13234,-0.983,-0.085
13235,-0.900,-0.075
13236,-0.817,-0.070
13237,-0.713,-0.052
13238,-0.637,-0.052
13239,-0.587,-0.040
13240,-0.543,-0.040
13241,-0.517,-0.035
13242,-0.487,-0.030
13243,-0.463,-0.025
13244,-0.440,-0.028
13245,-0.413,-0.035
13246,-0.393,-0.040
13247,-0.367,-0.050
13248,-0.353,-0.037
13249,-0.327,-0.018
13250,-0.317,-0.018
13251,-0.293,-0.018
13252,-0.277,-0.015
13253,-0.280,-0.025
13254,-0.260,-0.035
13255,-0.260,-0.040
13256,-0.257,-0.040
13257,-0.247,-0.040
13258,-0.250,-0.052
13259,-0.243,-0.050
13260,-0.240,-0.050
13261,-0.213,-0.035
13262,-0.210,-0.035
13263,-0.190,-0.022
13264,-0.170,-0.022
13265,-0.177,-0.028
13266,-0.167,-0.020
13267,-0.170,-0.037
13268,-0.167,-0.035
13269,-0.167,-0.043
13270,-0.163,-0.050
13271,-0.167,-0.060
13272,-0.150,-0.048
13273,-0.133,-0.030
13274,-0.133,-0.018
13275,-0.123,-0.020
13276,-0.117,-0.025
13277,-0.120,-0.030
13278,-0.107,-0.030
13279,-0.093,-0.035
13280,-0.110,-0.040
13281,-0.107,-0.040
13282,-0.120,-0.052
13283,-0.130,-0.055
13284,-0.117,-0.045
13285,-0.100,-0.035
13286,-0.083,-0.035
13287,-0.087,-0.040
13288,-0.077,-0.040
13289,-0.067,-0.040
13290,-0.063,-0.035
13291,-0.053,-0.045
13292,-0.060,-0.055
13293,-0.063,-0.060
13294,-0.070,-0.065
13295,-0.077,-0.065
13296,-0.070,-0.075
13297,-0.060,-0.070
13298,-0.043,-0.055
13299,-0.033,-0.060
13300,-0.023,-0.062
13301,-0.013,-0.068
13302,-0.013,-0.068
13303,-0.007,-0.090
13304,-0.010,-0.090
13305,-0.010,-0.092
13306,-0.020,-0.100
13307,-0.007,-0.090
13308,-0.013,-0.100
13309,-0.003,-0.080
13310,0.023,-0.080
13311,0.023,-0.075
13312,0.040,-0.070
13313,0.040,-0.085
13314,0.040,-0.087
13315,0.053,-0.087
13316,0.040,-0.092
13317,0.030,-0.087
13318,0.033,-0.092
13319,0.033,-0.095
13320,0.047,-0.090
13321,0.040,-0.080
13322,0.043,-0.080
13323,0.063,-0.070
13324,0.077,-0.062
13325,0.070,-0.075
13326,0.070,-0.070
13327,0.083,-0.068
13328,0.063,-0.090
13329,0.063,-0.083
13330,0.067,-0.080
13331,0.037,-0.087
13332,0.043,-0.080
13333,0.050,-0.080
13334,0.063,-0.060
13335,0.070,-0.055
13336,0.083,-0.048
13337,0.093,-0.058
13338,0.080,-0.062
13339,0.087,-0.055
13340,0.070,-0.060
13341,0.047,-0.060
13342,0.037,-0.055
13343,0.030,-0.045
13344,0.027,-0.022
13345,0.027,-0.018
13346,0.023,-0.013
13347,0.013,-0.010
13348,0.010,0.000
13349,0.013,0.000
13350,0.003,-0.003
13351,-0.010,-0.003
13352,-0.023,-0.010
13353,-0.037,-0.010
13354,-0.040,-0.003
13355,-0.053,0.005
13356,-0.057,0.010
13357,-0.067,0.015
13358,-0.077,0.022
13359,-0.077,0.028
13360,-0.077,0.043
13361,-0.083,0.043
13362,-0.100,0.028
13363,-0.120,0.035
13364,-0.140,0.030
13365,-0.157,0.022
13366,-0.170,0.022
13367,-0.170,0.022
13368,-0.180,0.037
13369,-0.177,0.035
13370,-0.177,0.052
13371,-0.170,0.058
13372,-0.177,0.058
13373,-0.177,0.052
13374,-0.187,0.052
13375,-0.197,0.045
13376,-0.203,0.045
13377,-0.230,0.040
13378,-0.230,0.043
13379,-0.233,0.045
13380,-0.243,0.062
13381,-0.220,0.080
13382,-0.223,0.080
13383,-0.223,0.085
13384,-0.220,0.083
13385,-0.230,0.083
13386,-0.237,0.083
13387,-0.243,0.087
13388,-0.247,0.072
13389,-0.263,0.075
13390,-0.263,0.087
13391,-0.260,0.080
13392,-0.270,0.090
13393,-0.257,0.105
13394,-0.257,0.100
13395,-0.260,0.117
13396,-0.257,0.122
13397,-0.263,0.120
13398,-0.250,0.133
13399,-0.250,0.117
13400,-0.260,0.117
