'sample interval','MLII','V1'
12897,-5.815,-5.560
12898,-5.795,-5.570
12899,-5.795,-5.565
12900,-5.775,-5.585
12901,-5.760,-5.575
12902,-5.740,-5.600
12903,-5.715,-5.605
12904,-5.695,-5.580
12905,-5.675,-5.550
12906,-5.665,-5.550
12907,-5.635,-5.540
12908,-5.620,-5.535
12909,-5.610,-5.560
12910,-5.595,-5.575
12911,-5.595,-5.580
12912,-5.585,-5.595
12913,-5.585,-5.595
12914,-5.590,-5.600
12915,-5.550,-5.600
12916,-5.530,-5.595
12917,-5.505,-5.590
12918,-5.510,-5.580
12919,-5.510,-5.590
12920,-5.490,-5.585
12921,-5.505,-5.600
12922,-5.520,-5.605
12923,-5.540,-5.635
12924,-5.560,-5.625
12925,-5.595,-5.620
12926,-5.615,-5.625
12927,-5.675,-5.620
12928,-5.665,-5.595
12929,-5.685,-5.590
12930,-5.705,-5.570
12931,-5.735,-5.560
12932,-5.755,-5.560
12933,-5.795,-5.580
12934,-5.820,-5.580
12935,-5.870,-5.600
12936,-5.885,-5.610
12937,-5.915,-5.590
12938,-5.955,-5.610
12939,-5.980,-5.615
12940,-6.010,-5.610
12941,-6.005,-5.595
12942,-6.015,-5.585
12943,-6.015,-5.580
12944,-6.015,-5.595
12945,-6.035,-5.600
12946,-6.040,-5.610
12947,-6.060,-5.625
12948,-6.075,-5.635
12949,-6.110,-5.640
12950,-6.105,-5.645
12951,-6.100,-5.625
12952,-6.090,-5.620
12953,-6.090,-5.600
12954,-6.085,-5.585
12955,-6.100,-5.580
12956,-6.095,-5.600
12957,-6.090,-5.615
12958,-6.095,-5.620
12959,-6.100,-5.635
12960,-6.120,-5.635
12961,-6.120,-5.650
12962,-6.125,-5.650
12963,-6.115,-5.640
12964,-6.110,-5.625
12965,-6.090,-5.635
12966,-6.075,-5.615
12967,-6.065,-5.625
12968,-6.065,-5.615
12969,-6.055,-5.625
12970,-6.055,-5.640
12971,-6.050,-5.625
12972,-6.050,-5.640
12973,-6.055,-5.645
12974,-6.065,-5.635
12975,-6.060,-5.620
12976,-6.050,-5.605
12977,-6.045,-5.585
12978,-6.035,-5.565
12979,-6.025,-5.545
12980,-6.010,-5.535
12981,-5.990,-5.515
12982,-5.975,-5.490
12983,-5.910,-5.460
12984,-5.815,-5.420
12985,-5.685,-5.415
12986,-5.530,-5.440
12987,-5.350,-5.520
12988,-5.145,-5.650
12989,-4.920,-5.805
12990,-4.700,-5.980
12991,-4.465,-6.140
12992,-4.210,-6.335
12993,-3.935,-6.555
12994,-3.705,-6.780
12995,-3.495,-7.020
12996,-3.325,-7.210
12997,-3.165,-7.365
12998,-3.075,-7.480
12999,-3.015,-7.535
13000,-2.990,-7.560
13001,-2.980,-7.570
13002,-3.005,-7.565
13003,-3.045,-7.560
13004,-3.110,-7.560
13005,-3.205,-7.535
13006,-3.305,-7.485
13007,-3.370,-7.425
13008,-3.415,-7.315
13009,-3.410,-7.240
13010,-3.395,-7.150
13011,-3.375,-7.055
13012,-3.380,-6.970
13013,-3.430,-6.870
13014,-3.515,-6.785
13015,-3.640,-6.690
13016,-3.795,-6.610
13017,-3.990,-6.530
13018,-4.210,-6.445
13019,-4.490,-6.375
13020,-4.860,-6.290
13021,-5.260,-6.205
13022,-5.655,-6.150
13023,-5.970,-6.025
13024,-6.170,-5.905
13025,-6.260,-5.770
13026,-6.275,-5.670
13027,-6.225,-5.580
13028,-6.210,-5.550
13029,-6.225,-5.535
13030,-6.270,-5.530
13031,-6.330,-5.540
13032,-6.390,-5.530
13033,-6.450,-5.510
13034,-6.485,-5.505
13035,-6.505,-5.485
13036,-6.515,-5.470
13037,-6.525,-5.440
13038,-6.535,-5.415
13039,-6.560,-5.390
13040,-6.570,-5.395
13041,-6.570,-5.385
13042,-6.590,-5.365
13043,-6.615,-5.365
13044,-6.635,-5.385
13045,-6.635,-5.380
13046,-6.665,-5.390
13047,-6.660,-5.375
13048,-6.670,-5.360
13049,-6.675,-5.355
13050,-6.685,-5.330
13051,-6.690,-5.300
13052,-6.685,-5.300
13053,-6.715,-5.285
13054,-6.745,-5.285
13055,-6.765,-5.280
13056,-6.780,-5.280
13057,-6.780,-5.260
13058,-6.795,-5.255
13059,-6.795,-5.235
13060,-6.775,-5.195
13061,-6.790,-5.160
13062,-6.785,-5.130
13063,-6.760,-5.100
13064,-6.770,-5.075
13065,-6.770,-5.060
13066,-6.780,-5.050
13067,-6.810,-5.040
13068,-6.825,-5.015
13069,-6.835,-5.000
13070,-6.810,-4.980
13071,-6.795,-4.965
13072,-6.785,-4.940
13073,-6.785,-4.930
13074,-6.795,-4.915
13075,-6.820,-4.930
13076,-6.860,-4.925
13077,-6.910,-4.920
13078,-6.945,-4.920
13079,-6.995,-4.905
13080,-7.045,-4.885
13081,-7.095,-4.860
13082,-7.140,-4.835
13083,-7.215,-4.805
13084,-7.275,-4.780
13085,-7.340,-4.760
13086,-7.395,-4.705
13087,-7.475,-4.685
13088,-7.495,-4.650
13089,-7.535,-4.650
13090,-7.565,-4.650
13091,-7.580,-4.660
13092,-7.590,-4.675
13093,-7.605,-4.665
13094,-7.610,-4.690
13095,-7.610,-4.700
13096,-7.595,-4.705
13097,-7.590,-4.690
13098,-7.560,-4.705
13099,-7.545,-4.715
13100,-7.520,-4.730
13101,-7.505,-4.760
13102,-7.480,-4.780
13103,-7.455,-4.820
13104,-7.420,-4.845
13105,-7.395,-4.875
13106,-7.350,-4.910
13107,-7.300,-4.945
13108,-7.245,-4.965
13109,-7.185,-5.000
13110,-7.125,-5.020
13111,-7.060,-5.070
13112,-7.010,-5.090
13113,-6.960,-5.130
13114,-6.910,-5.195
13115,-6.860,-5.215
13116,-6.805,-5.285
13117,-6.765,-5.315
13118,-6.720,-5.360
13119,-6.670,-5.380
13120,-6.610,-5.405
13121,-6.565,-5.435
13122,-6.510,-5.450
13123,-6.475,-5.470
13124,-6.440,-5.485
13125,-6.420,-5.505
13126,-6.405,-5.530
13127,-6.420,-5.555
13128,-6.400,-5.560
13129,-6.395,-5.585
13130,-6.395,-5.595
13131,-6.380,-5.610
13132,-6.380,-5.595
13133,-6.365,-5.605
13134,-6.345,-5.590
13135,-6.335,-5.590
13136,-6.325,-5.595
13137,-6.335,-5.600
13138,-6.340,-5.605
13139,-6.340,-5.600
13140,-6.355,-5.605
13141,-6.355,-5.620
13142,-6.345,-5.625
13143,-6.350,-5.615
13144,-6.350,-5.600
13145,-6.345,-5.590
13146,-6.330,-5.585
13147,-6.315,-5.560
13148,-6.305,-5.565
13149,-6.305,-5.565
13150,-6.325,-5.585
13151,-6.330,-5.580
13152,-6.335,-5.600
13153,-6.330,-5.605
13154,-6.335,-5.610
13155,-6.330,-5.605
13156,-6.325,-5.585
13157,-6.315,-5.590
13158,-6.300,-5.580
13159,-6.295,-5.560
13160,-6.300,-5.585
13161,-6.295,-5.580
13162,-6.290,-5.600
13163,-6.300,-5.590
13164,-6.305,-5.595
13165,-6.310,-5.615
13166,-6.320,-5.625
13167,-6.305,-5.620
13168,-6.300,-5.605
13169,-6.290,-5.595
13170,-6.285,-5.585
13171,-6.275,-5.555
13172,-6.250,-5.565
13173,-6.290,-5.575
13174,-6.280,-5.590
13175,-6.265,-5.595
13176,-6.280,-5.615
13177,-6.295,-5.625
13178,-6.290,-5.620
13179,-6.290,-5.630
13180,-6.285,-5.620
13181,-6.280,-5.610
13182,-6.280,-5.600
13183,-6.260,-5.585
13184,-6.250,-5.600
13185,-6.260,-5.615
13186,-6.255,-5.620
13187,-6.270,-5.630
13188,-6.275,-5.655
13189,-6.275,-5.650
13190,-6.280,-5.645
13191,-6.275,-5.635
13192,-6.265,-5.615
13193,-6.250,-5.610
13194,-6.250,-5.605
13195,-6.250,-5.595
13196,-6.235,-5.605
13197,-6.240,-5.625
13198,-6.235,-5.615
13199,-6.240,-5.645
13200,-6.255,-5.650
13201,-6.260,-5.670
13202,-6.255,-5.665
13203,-6.270,-5.665
13204,-6.240,-5.640
13205,-6.255,-5.645
13206,-6.235,-5.640
13207,-6.225,-5.625
13208,-6.210,-5.625
13209,-6.225,-5.630
13210,-6.225,-5.640
13211,-6.235,-5.645
13212,-6.250,-5.655
13213,-6.245,-5.645
13214,-6.240,-5.650
13215,-6.240,-5.655
13216,-6.240,-5.645
13217,-6.225,-5.620
13218,-6.210,-5.625
13219,-6.210,-5.620
13220,-6.195,-5.630
13221,-6.195,-5.640
13222,-6.205,-5.650
13223,-6.215,-5.655
13224,-6.215,-5.655
13225,-6.215,-5.675
13226,-6.220,-5.675
13227,-6.225,-5.680
13228,-6.210,-5.680
13229,-6.210,-5.660
13230,-6.220,-5.670
13231,-6.195,-5.645
13232,-6.190,-5.655
13233,-6.190,-5.655
13234,-6.200,-5.670
13235,-6.205,-5.670
13236,-6.205,-5.670
13237,-6.215,-5.680
13238,-6.215,-5.680
13239,-6.205,-5.675
13240,-6.200,-5.670
13241,-6.190,-5.675
13242,-6.185,-5.660
13243,-6.185,-5.660
13244,-6.170,-5.670
13245,-6.180,-5.660
13246,-6.180,-5.670
13247,-6.190,-5.685
13248,-6.200,-5.690
13249,-6.195,-5.690
13250,-6.215,-5.700
13251,-6.200,-5.700
13252,-6.185,-5.685
13253,-6.180,-5.700
13254,-6.165,-5.680
13255,-6.185,-5.660
13256,-6.170,-5.665
13257,-6.165,-5.675
13258,-6.165,-5.670
13259,-6.185,-5.685
13260,-6.195,-5.675
13261,-6.185,-5.685
13262,-6.200,-5.690
13263,-6.200,-5.685
13264,-6.195,-5.685
13265,-6.175,-5.665
13266,-6.160,-5.655
13267,-6.150,-5.655
13268,-6.170,-5.660
13269,-6.165,-5.675
13270,-6.160,-5.670
13271,-6.155,-5.700
13272,-6.165,-5.695
13273,-6.175,-5.700
13274,-6.165,-5.725
13275,-6.180,-5.720
13276,-6.160,-5.700
13277,-6.160,-5.680
13278,-6.160,-5.670
13279,-6.150,-5.670
13280,-6.160,-5.665
13281,-6.160,-5.660
13282,-6.150,-5.680
13283,-6.160,-5.695
13284,-6.170,-5.700
13285,-6.170,-5.705
13286,-6.185,-5.700
13287,-6.195,-5.705
13288,-6.195,-5.680
13289,-6.180,-5.680
13290,-6.165,-5.680
13291,-6.145,-5.675
13292,-6.110,-5.680
13293,-6.140,-5.680
13294,-6.150,-5.680
13295,-6.160,-5.700
13296,-6.150,-5.700
13297,-6.155,-5.705
13298,-6.165,-5.725
13299,-6.175,-5.700
13300,-6.165,-5.695
13301,-6.145,-5.675
13302,-6.115,-5.670
13303,-6.100,-5.665
13304,-6.115,-5.665
13305,-6.130,-5.655
13306,-6.120,-5.660
13307,-6.135,-5.685
13308,-6.130,-5.690
13309,-6.145,-5.715
13310,-6.170,-5.710
13311,-6.140,-5.710
13312,-6.140,-5.710
13313,-6.140,-5.685
13314,-6.125,-5.680
13315,-6.130,-5.680
13316,-6.130,-5.675
13317,-6.125,-5.685
13318,-6.120,-5.690
13319,-6.125,-5.710
13320,-6.140,-5.705
13321,-6.150,-5.710
13322,-6.165,-5.690
13323,-6.140,-5.695
13324,-6.145,-5.685
13325,-6.145,-5.670
13326,-6.135,-5.675
13327,-6.110,-5.655
13328,-6.115,-5.660
13329,-6.115,-5.665
13330,-6.115,-5.680
13331,-6.125,-5.690
13332,-6.135,-5.700
13333,-6.135,-5.700
13334,-6.120,-5.710
13335,-6.125,-5.700
13336,-6.120,-5.705
13337,-6.110,-5.695
13338,-6.105,-5.695
13339,-6.090,-5.675
13340,-6.090,-5.680
13341,-6.105,-5.655
13342,-6.100,-5.680
13343,-6.105,-5.680
13344,-6.110,-5.700
13345,-6.110,-5.705
13346,-6.105,-5.695
13347,-6.110,-5.695
13348,-6.115,-5.690
13349,-6.095,-5.680
13350,-6.100,-5.665
13351,-6.090,-5.670
13352,-6.085,-5.680
13353,-6.100,-5.680
13354,-6.100,-5.680
13355,-6.115,-5.685
13356,-6.115,-5.710
13357,-6.130,-5.715
13358,-6.135,-5.710
13359,-6.130,-5.700
13360,-6.115,-5.710
13361,-6.120,-5.705
13362,-6.110,-5.695
13363,-6.100,-5.675
13364,-6.095,-5.680
13365,-6.120,-5.680
13366,-6.135,-5.695
13367,-6.125,-5.685
13368,-6.105,-5.695
13369,-6.120,-5.690
13370,-6.110,-5.710
13371,-6.125,-5.700
13372,-6.130,-5.695
13373,-6.110,-5.685
13374,-6.110,-5.670
13375,-6.095,-5.660
13376,-6.090,-5.670
13377,-6.110,-5.680
13378,-6.105,-5.685
13379,-6.110,-5.695
13380,-6.110,-5.710
13381,-6.115,-5.725
13382,-6.115,-5.720
13383,-6.105,-5.705
13384,-6.105,-5.715
13385,-6.090,-5.690
13386,-6.090,-5.680
13387,-6.075,-5.685
13388,-6.080,-5.670
13389,-6.080,-5.685
13390,-6.085,-5.680
13391,-6.080,-5.680
13392,-6.090,-5.685
13393,-6.090,-5.690
13394,-6.095,-5.705
13395,-6.090,-5.700
13396,-6.075,-5.690
13397,-6.065,-5.670
13398,-6.040,-5.660
13399,-6.040,-5.655
13400,-6.005,-5.645
13401,-6.005,-5.640
13402,-5.970,-5.640
13403,-5.970,-5.640
13404,-5.970,-5.645
13405,-5.955,-5.645
13406,-5.955,-5.635
13407,-5.930,-5.625
13408,-5.905,-5.600
13409,-5.885,-5.605
13410,-5.810,-5.565
13411,-5.760,-5.565
13412,-5.710,-5.565
13413,-5.695,-5.565
13414,-5.680,-5.585
13415,-5.700,-5.635
13416,-5.715,-5.670
13417,-5.735,-5.695
13418,-5.730,-5.710
13419,-5.740,-5.710
13420,-5.760,-5.715
13421,-5.760,-5.715
13422,-5.770,-5.710
13423,-5.815,-5.690
13424,-5.860,-5.710
13425,-5.910,-5.730
13426,-5.975,-5.725
13427,-6.030,-5.730
13428,-6.095,-5.730
13429,-6.115,-5.755
13430,-6.110,-5.740
13431,-6.110,-5.745
13432,-6.105,-5.735
13433,-6.105,-5.720
13434,-6.095,-5.720
13435,-6.080,-5.710
13436,-6.075,-5.710
13437,-6.075,-5.720
13438,-6.090,-5.740
13439,-6.095,-5.740
13440,-6.100,-5.740
13441,-6.115,-5.755
13442,-6.115,-5.750
13443,-6.120,-5.755
13444,-6.105,-5.750
13445,-6.095,-5.735
13446,-6.095,-5.750
13447,-6.075,-5.725
13448,-6.070,-5.730
13449,-6.095,-5.720
13450,-6.120,-5.725
13451,-6.150,-5.730
13452,-6.185,-5.715
13453,-6.160,-5.685
13454,-6.095,-5.625
13455,-5.940,-5.585
13456,-5.705,-5.535
13457,-5.400,-5.540
13458,-5.030,-5.560
13459,-4.635,-5.660
13460,-4.255,-5.810
13461,-3.995,-6.015
13462,-3.835,-6.255
13463,-3.805,-6.480
13464,-3.885,-6.625
13465,-4.095,-6.715
13466,-4.450,-6.740
13467,-4.945,-6.700
13468,-5.460,-6.625
13469,-5.905,-6.535
13470,-6.145,-6.460
13471,-6.185,-6.340
13472,-6.085,-6.235
13473,-5.970,-6.145
13474,-5.870,-6.080
13475,-5.835,-6.005
13476,-5.855,-5.965
13477,-5.930,-5.895
13478,-6.005,-5.845
13479,-6.055,-5.800
13480,-6.105,-5.770
13481,-6.100,-5.730
13482,-6.110,-5.715
13483,-6.090,-5.705
13484,-6.095,-5.710
13485,-6.100,-5.695
13486,-6.100,-5.685
13487,-6.100,-5.700
13488,-6.105,-5.685
13489,-6.120,-5.690
13490,-6.155,-5.705
13491,-6.130,-5.690
13492,-6.130,-5.675
13493,-6.115,-5.670
13494,-6.125,-5.660
13495,-6.105,-5.650
13496,-6.105,-5.650
13497,-6.105,-5.665
13498,-6.110,-5.650
13499,-6.125,-5.655
13500,-6.155,-5.655
13501,-6.145,-5.665
13502,-6.140,-5.655
13503,-6.140,-5.660
13504,-6.155,-5.660
13505,-6.130,-5.650
13506,-6.105,-5.645
13507,-6.100,-5.615
13508,-6.110,-5.620
13509,-6.110,-5.645
13510,-6.120,-5.645
13511,-6.135,-5.650
13512,-6.140,-5.665
13513,-6.155,-5.670
13514,-6.155,-5.680
13515,-6.150,-5.665
13516,-6.145,-5.665
13517,-6.135,-5.650
13518,-6.120,-5.635
13519,-6.100,-5.615
13520,-6.110,-5.615
13521,-6.110,-5.625
13522,-6.105,-5.620
13523,-6.115,-5.630
13524,-6.120,-5.640
13525,-6.115,-5.630
13526,-6.110,-5.645
13527,-6.105,-5.630
13528,-6.110,-5.635
13529,-6.080,-5.615
13530,-6.075,-5.605
13531,-6.075,-5.590
13532,-6.060,-5.600
13533,-6.050,-5.590
13534,-6.035,-5.600
13535,-6.040,-5.620
13536,-6.045,-5.630
13537,-6.030,-5.640
13538,-6.030,-5.655
13539,-6.020,-5.640
13540,-6.010,-5.630
13541,-5.985,-5.610
13542,-5.970,-5.595
13543,-5.950,-5.595
13544,-5.930,-5.590
13545,-5.920,-5.585
13546,-5.920,-5.590
13547,-5.925,-5.600
13548,-5.915,-5.605
13549,-5.915,-5.610
13550,-5.900,-5.605
13551,-5.880,-5.610
13552,-5.860,-5.600
13553,-5.840,-5.580
13554,-5.810,-5.585
13555,-5.790,-5.580
13556,-5.765,-5.585
13557,-5.755,-5.585
13558,-5.755,-5.590
13559,-5.740,-5.600
13560,-5.745,-5.625
13561,-5.750,-5.625
13562,-5.715,-5.630
13563,-5.700,-5.630
13564,-5.680,-5.625
13565,-5.660,-5.610
13566,-5.635,-5.600
13567,-5.605,-5.600
13568,-5.590,-5.590
13569,-5.575,-5.595
13570,-5.570,-5.615
13571,-5.570,-5.635
13572,-5.580,-5.640
13573,-5.555,-5.665
13574,-5.545,-5.670
13575,-5.555,-5.680
13576,-5.530,-5.670
13577,-5.510,-5.670
13578,-5.500,-5.675
13579,-5.505,-5.670
13580,-5.505,-5.680
13581,-5.510,-5.675
13582,-5.525,-5.680
13583,-5.570,-5.690
13584,-5.600,-5.675
13585,-5.610,-5.695
13586,-5.635,-5.705
13587,-5.660,-5.700
13588,-5.670,-5.685
13589,-5.695,-5.670
13590,-5.700,-5.650
13591,-5.710,-5.640
13592,-5.735,-5.640
13593,-5.770,-5.665
13594,-5.785,-5.655
13595,-5.835,-5.655
13596,-5.850,-5.670
13597,-5.865,-5.680
13598,-5.885,-5.685
13599,-5.890,-5.685
13600,-5.920,-5.660
13601,-5.915,-5.660
13602,-5.930,-5.650
13603,-5.925,-5.660
13604,-5.930,-5.645
13605,-5.940,-5.650
13606,-5.955,-5.650
13607,-5.955,-5.665
13608,-5.965,-5.675
13609,-5.970,-5.675
13610,-5.980,-5.660
13611,-5.980,-5.670
13612,-5.965,-5.670
13613,-5.970,-5.665
13614,-5.965,-5.660
13615,-5.970,-5.650
13616,-5.960,-5.640
13617,-5.950,-5.645
13618,-5.955,-5.650
13619,-5.955,-5.675
13620,-5.975,-5.680
13621,-5.965,-5.680
13622,-5.955,-5.705
13623,-5.955,-5.700
13624,-5.950,-5.685
13625,-5.930,-5.670
13626,-5.930,-5.655
13627,-5.915,-5.660
13628,-5.910,-5.645
13629,-5.920,-5.655
13630,-5.915,-5.645
13631,-5.925,-5.655
13632,-5.925,-5.635
13633,-5.930,-5.650
13634,-5.925,-5.625
13635,-5.930,-5.620
13636,-5.930,-5.600
13637,-5.895,-5.570
13638,-5.875,-5.530
13639,-5.815,-5.490
13640,-5.735,-5.440
13641,-5.610,-5.415
13642,-5.485,-5.400
13643,-5.335,-5.465
13644,-5.220,-5.595
13645,-5.035,-5.740
13646,-4.840,-5.900
13647,-4.645,-6.070
13648,-4.415,-6.225
13649,-4.170,-6.400
13650,-3.930,-6.585
13651,-3.700,-6.770
13652,-3.530,-6.965
13653,-3.360,-7.150
13654,-3.240,-7.315
13655,-3.100,-7.400
13656,-3.020,-7.455
13657,-2.955,-7.490
13658,-2.940,-7.505
13659,-2.935,-7.485
13660,-2.970,-7.480
13661,-3.010,-7.460
13662,-3.075,-7.435
13663,-3.180,-7.400
13664,-3.255,-7.350
13665,-3.300,-7.270
13666,-3.340,-7.165
13667,-3.340,-7.085
13668,-3.350,-6.995
13669,-3.370,-6.925
13670,-3.440,-6.850
13671,-3.550,-6.775
13672,-3.705,-6.665
13673,-3.845,-6.600
13674,-4.025,-6.505
13675,-4.225,-6.420
13676,-4.475,-6.345
13677,-4.810,-6.280
13678,-5.185,-6.205
13679,-5.560,-6.105
13680,-5.885,-6.035
13681,-6.100,-5.950
13682,-6.190,-5.835
13683,-6.210,-5.750
13684,-6.200,-5.680
13685,-6.195,-5.605
13686,-6.185,-5.590
13687,-6.210,-5.560
13688,-6.245,-5.555
13689,-6.300,-5.535
13690,-6.340,-5.530
13691,-6.400,-5.530
13692,-6.445,-5.515
13693,-6.475,-5.515
13694,-6.475,-5.505
13695,-6.495,-5.490
13696,-6.500,-5.480
13697,-6.500,-5.460
13698,-6.505,-5.455
13699,-6.515,-5.420
13700,-6.530,-5.415
13701,-6.540,-5.410
13702,-6.575,-5.395
13703,-6.580,-5.410
13704,-6.595,-5.395
13705,-6.620,-5.390
13706,-6.640,-5.400
13707,-6.660,-5.380
13708,-6.665,-5.360
13709,-6.665,-5.355
13710,-6.675,-5.325
13711,-6.660,-5.310
13712,-6.645,-5.300
13713,-6.650,-5.285
13714,-6.675,-5.275
13715,-6.655,-5.285
13716,-6.670,-5.270
13717,-6.690,-5.260
13718,-6.675,-5.250
13719,-6.690,-5.220
13720,-6.690,-5.205
13721,-6.685,-5.170
13722,-6.665,-5.155
13723,-6.665,-5.125
13724,-6.655,-5.105
13725,-6.645,-5.085
13726,-6.630,-5.085
13727,-6.635,-5.090
13728,-6.645,-5.105
13729,-6.680,-5.115
13730,-6.705,-5.135
13731,-6.745,-5.130
13732,-6.785,-5.115
13733,-6.805,-5.085
13734,-6.805,-5.070
13735,-6.825,-5.045
13736,-6.870,-4.995
13737,-6.910,-4.995
13738,-6.980,-4.975
13739,-7.045,-4.975
13740,-7.135,-4.970
13741,-7.195,-4.950
13742,-7.260,-4.925
13743,-7.320,-4.895
13744,-7.355,-4.885
13745,-7.385,-4.825
13746,-7.395,-4.795
13747,-7.405,-4.770
13748,-7.420,-4.740
13749,-7.460,-4.755
13750,-7.475,-4.735
13751,-7.490,-4.735
13752,-7.525,-4.730
13753,-7.555,-4.760
13754,-7.565,-4.735
13755,-7.590,-4.760
13756,-7.590,-4.755
13757,-7.570,-4.755
13758,-7.565,-4.745
13759,-7.520,-4.750
13760,-7.535,-4.760
13761,-7.505,-4.785
13762,-7.495,-4.810
13763,-7.490,-4.845
13764,-7.475,-4.875
13765,-7.465,-4.900
13766,-7.440,-4.950
13767,-7.405,-4.965
13768,-7.365,-4.985
13769,-7.320,-5.000
13770,-7.265,-5.020
13771,-7.215,-5.040
13772,-7.165,-5.060
13773,-7.120,-5.105
13774,-7.075,-5.135
13775,-7.015,-5.185
13776,-6.980,-5.230
13777,-6.940,-5.270
13778,-6.880,-5.310
13779,-6.855,-5.350
13780,-6.780,-5.370
13781,-6.725,-5.370
13782,-6.670,-5.400
13783,-6.610,-5.415
13784,-6.570,-5.420
13785,-6.520,-5.460
13786,-6.510,-5.490
13787,-6.490,-5.520
13788,-6.485,-5.535
13789,-6.470,-5.555
13790,-6.460,-5.585
13791,-6.450,-5.600
13792,-6.420,-5.580
13793,-6.415,-5.570
13794,-6.390,-5.590
13795,-6.385,-5.580
13796,-6.385,-5.575
13797,-6.395,-5.580
13798,-6.380,-5.590
13799,-6.395,-5.605
13800,-6.400,-5.605
13801,-6.385,-5.625
13802,-6.390,-5.625
13803,-6.390,-5.630
13804,-6.390,-5.615
13805,-6.390,-5.615
13806,-6.385,-5.605
13807,-6.375,-5.590
13808,-6.360,-5.595
13809,-6.365,-5.595
13810,-6.365,-5.600
13811,-6.370,-5.625
13812,-6.370,-5.615
13813,-6.385,-5.625
13814,-6.385,-5.610
13815,-6.375,-5.600
13816,-6.370,-5.610
13817,-6.345,-5.610
13818,-6.345,-5.595
13819,-6.335,-5.590
13820,-6.320,-5.590
13821,-6.340,-5.590
13822,-6.335,-5.610
13823,-6.345,-5.610
13824,-6.350,-5.605
13825,-6.380,-5.640
13826,-6.355,-5.635
13827,-6.350,-5.635
13828,-6.355,-5.620
13829,-6.340,-5.625
13830,-6.325,-5.625
13831,-6.315,-5.605
13832,-6.320,-5.605
13833,-6.330,-5.595
13834,-6.315,-5.610
13835,-6.325,-5.620
13836,-6.325,-5.620
13837,-6.325,-5.635
13838,-6.325,-5.645
13839,-6.340,-5.630
13840,-6.350,-5.620
13841,-6.330,-5.620
13842,-6.320,-5.605
13843,-6.310,-5.595
13844,-6.315,-5.595
13845,-6.320,-5.610
13846,-6.305,-5.615
13847,-6.300,-5.625
13848,-6.320,-5.645
13849,-6.325,-5.660
13850,-6.315,-5.665
13851,-6.315,-5.650
13852,-6.315,-5.655
13853,-6.305,-5.645
13854,-6.310,-5.640
13855,-6.295,-5.625
13856,-6.285,-5.625
13857,-6.280,-5.650
13858,-6.280,-5.650
13859,-6.275,-5.635
13860,-6.300,-5.650
13861,-6.295,-5.665
13862,-6.300,-5.665
13863,-6.300,-5.655
13864,-6.290,-5.655
13865,-6.305,-5.630
13866,-6.280,-5.640
13867,-6.265,-5.635
13868,-6.260,-5.620
13869,-6.275,-5.625
13870,-6.260,-5.640
13871,-6.270,-5.650
13872,-6.280,-5.660
13873,-6.290,-5.670
13874,-6.290,-5.690
13875,-6.290,-5.690
13876,-6.300,-5.680
13877,-6.290,-5.665
13878,-6.280,-5.650
13879,-6.265,-5.660
13880,-6.255,-5.635
13881,-6.265,-5.650
13882,-6.265,-5.660
13883,-6.280,-5.665
13884,-6.280,-5.675
13885,-6.275,-5.675
13886,-6.270,-5.680
13887,-6.285,-5.680
13888,-6.265,-5.685
13889,-6.270,-5.660
13890,-6.270,-5.660
13891,-6.255,-5.660
13892,-6.255,-5.655
13893,-6.255,-5.665
13894,-6.245,-5.660
13895,-6.260,-5.685
13896,-6.255,-5.685
13897,-6.260,-5.695
13898,-6.270,-5.710
13899,-6.265,-5.690
13900,-6.270,-5.705
13901,-6.250,-5.690
13902,-6.250,-5.670
13903,-6.260,-5.680
13904,-6.230,-5.660
13905,-6.235,-5.675
13906,-6.250,-5.665
13907,-6.265,-5.675
13908,-6.250,-5.695
13909,-6.250,-5.685
13910,-6.255,-5.700
13911,-6.250,-5.700
13912,-6.255,-5.700
13913,-6.250,-5.685
13914,-6.240,-5.665
13915,-6.240,-5.675
13916,-6.220,-5.670
13917,-6.235,-5.685
13918,-6.255,-5.675
13919,-6.265,-5.690
13920,-6.270,-5.695
13921,-6.255,-5.705
13922,-6.250,-5.715
13923,-6.255,-5.710
13924,-6.250,-5.715
13925,-6.235,-5.700
13926,-6.230,-5.690
13927,-6.220,-5.675
13928,-6.210,-5.675
13929,-6.210,-5.665
13930,-6.215,-5.680
13931,-6.235,-5.700
13932,-6.225,-5.700
13933,-6.260,-5.715
13934,-6.240,-5.705
13935,-6.260,-5.705
13936,-6.225,-5.700
13937,-6.230,-5.685
13938,-6.215,-5.680
13939,-6.215,-5.690
13940,-6.195,-5.675
13941,-6.215,-5.700
13942,-6.210,-5.695
13943,-6.230,-5.695
13944,-6.235,-5.715
13945,-6.235,-5.725
13946,-6.235,-5.715
13947,-6.245,-5.710
13948,-6.250,-5.710
13949,-6.225,-5.690
13950,-6.215,-5.690
13951,-6.220,-5.675
13952,-6.205,-5.675
13953,-6.210,-5.685
13954,-6.205,-5.675
13955,-6.235,-5.695
13956,-6.210,-5.715
13957,-6.225,-5.705
13958,-6.215,-5.740
13959,-6.230,-5.720
13960,-6.225,-5.725
13961,-6.210,-5.700
13962,-6.205,-5.700
13963,-6.205,-5.695
13964,-6.200,-5.685
13965,-6.190,-5.695
13966,-6.180,-5.690
13967,-6.195,-5.705
13968,-6.205,-5.715
13969,-6.205,-5.720
13970,-6.215,-5.700
13971,-6.220,-5.700
